y_coord,x_coord
173,103
173,104
173,105
173,106
173,107
174,94
174,95
175,93
176,92
177,91
177,92
178,89
178,90
178,91
179,87
179,88
180,86
180,87
181,85
181,86
182,84
182,85
183,80
183,81
183,82
183,83
184,78
184,79
185,77
185,78
186,75
186,76
187,74
187,75
188,73
188,74
189,72
189,73
190,71
190,72
191,70
191,71
192,70
193,69
194,65
194,66
194,67
194,68
194,69
195,63
195,64
196,63
197,62
198,62
199,62
200,62
201,61
201,62
202,59
202,60
203,58
203,59
204,57
204,58
205,56
205,57
206,55
206,56
207,53
207,54
208,32
208,33
208,34
208,35
208,36
208,37
208,38
208,39
208,40
208,41
208,42
208,43
208,44
208,45
208,46
208,53
209,29
209,30
209,31
209,47
209,52
210,27
210,28
210,47
210,52
211,27
211,47
211,51
212,26
212,48
212,49
212,50
212,51
213,25
213,26
214,25
215,24
216,23
216,24
217,22
217,23
218,22
219,21
220,20
220,21
221,18
221,19
221,20
222,17
223,16
224,16
225,16
226,16
227,14
227,15
228,13
228,14
229,13
230,12
231,11
231,12
232,8
232,9
232,10
233,5
233,6
233,7
234,3
234,4
235,2
235,3
236,0
236,1
236,2
295,327
295,328
295,329
295,330
296,325
296,326
296,330
296,331
296,332
296,333
296,334
296,335
297,323
297,324
297,336
298,312
298,313
298,314
298,315
298,316
298,317
298,318
298,319
298,320
298,321
298,322
298,337
298,338
298,339
298,340
298,341
298,342
299,310
299,311
299,343
299,344
299,345
299,346
299,347
299,348
299,349
299,350
299,351
299,352
299,353
299,354
300,308
300,309
300,355
300,356
301,305
301,306
301,307
301,356
301,357
302,301
302,302
302,303
302,304
302,357
303,299
303,300
303,358
304,298
304,299
304,359
304,360
304,361
304,362
304,363
304,364
304,365
304,366
304,367
304,368
304,369
305,297
305,298
305,370
306,285
306,286
306,287
306,288
306,289
306,290
306,291
306,292
306,293
306,294
306,295
306,296
306,370
307,284
307,371
307,372
307,373
307,374
307,375
307,376
307,377
308,283
308,378
309,283
309,378
310,283
310,379
311,283
311,379
312,282
312,380
313,282
313,380
313,381
313,382
313,383
313,384
313,385
314,281
314,282
314,386
314,387
315,274
315,275
315,276
315,277
315,278
315,279
315,280
315,281
315,388
315,389
315,390
316,272
316,273
316,391
316,392
316,393
316,394
317,271
317,272
317,395
317,396
318,270
318,271
318,396
319,260
319,261
319,262
319,263
319,264
319,265
319,266
319,267
319,268
319,269
319,270
319,397
319,398
319,399
319,400
319,401
319,402
319,403
319,404
319,405
319,406
320,258
320,259
320,407
321,258
321,408
322,257
322,408
322,409
323,257
323,410
323,411
324,250
324,251
324,252
324,253
324,254
324,255
324,256
324,257
324,411
325,249
325,411
326,248
326,411
327,248
327,411
328,248
328,411
329,243
329,244
329,245
329,246
329,247
329,248
329,411
330,242
330,411
331,241
331,412
332,241
332,412
332,413
332,414
332,415
332,416
332,417
332,418
332,419
332,420
333,241
333,421
333,422
334,241
334,423
334,424
334,425
335,241
335,426
335,427
335,428
336,241
336,429
337,241
337,430
338,236
338,237
338,238
338,239
338,240
338,241
338,430
338,431
339,234
339,235
339,432
339,433
340,223
340,224
340,225
340,226
340,227
340,228
340,229
340,230
340,231
340,232
340,233
340,433
340,434
340,435
340,436
340,437
340,438
340,439
340,440
340,441
341,222
341,442
341,443
342,221
342,444
342,445
343,221
343,445
343,446
344,219
344,220
344,447
344,448
345,219
345,448
345,449
345,450
346,218
346,451
346,452
347,218
347,452
347,453
348,217
348,218
348,453
348,454
349,215
349,216
349,217
349,454
349,455
350,209
350,210
350,211
350,212
350,213
350,214
350,456
350,457
351,207
351,208
351,458
351,459
351,460
352,206
352,207
352,461
352,462
353,205
353,206
353,462
353,463
354,204
354,205
354,463
354,464
355,202
355,203
355,204
355,464
355,465
356,196
356,197
356,198
356,199
356,200
356,201
356,465
356,466
357,194
357,195
357,466
358,194
358,467
358,468
359,193
359,469
359,470
360,193
360,471
360,472
361,192
361,472
361,473
361,474
361,475
361,476
361,477
362,192
362,478
363,192
363,478
364,180
364,181
364,182
364,183
364,184
364,185
364,186
364,187
364,188
364,189
364,190
364,191
364,192
364,478
365,178
365,179
365,478
366,178
366,479
366,480
366,481
366,482
366,483
367,177
367,484
367,485
368,177
368,486
368,487
368,488
368,489
369,171
369,172
369,173
369,174
369,175
369,176
369,177
369,490
369,491
370,169
370,170
370,491
371,167
371,168
371,491
372,161
372,162
372,163
372,164
372,165
372,166
372,167
372,492
373,160
373,492
374,159
374,493
375,159
375,493
375,494
376,159
376,495
376,496
377,159
377,496
377,497
378,159
378,497
378,498
379,159
379,498
379,499
380,159
380,499
380,500
380,501
380,502
380,503
380,504
380,505
380,506
380,507
380,508
380,509
380,510
380,511
381,159
382,152
382,153
382,154
382,155
382,156
382,157
382,158
382,159
383,151
