y_coord,x_coord
269,334
269,335
269,336
269,337
269,338
270,281
270,339
271,280
271,340
272,280
272,340
272,341
273,279
273,342
273,343
274,278
274,279
274,343
274,344
275,275
275,276
275,277
275,344
275,345
276,273
276,274
276,346
276,347
276,348
276,349
276,350
276,351
277,272
277,273
277,352
277,353
278,261
278,262
278,263
278,264
278,265
278,266
278,267
278,268
278,269
278,270
278,271
278,354
278,355
279,259
279,260
279,355
280,259
280,356
280,357
281,258
281,358
281,359
282,258
282,360
283,256
283,257
283,361
284,254
284,255
284,361
285,253
285,362
286,252
286,362
286,363
287,252
287,363
287,364
288,243
288,244
288,245
288,246
288,247
288,248
288,249
288,250
288,251
288,252
288,364
288,365
289,241
289,242
289,365
289,366
289,367
289,368
289,369
289,370
289,371
289,372
289,373
289,374
289,375
289,376
290,240
290,241
290,377
290,378
291,240
291,379
291,380
292,239
292,381
292,382
293,239
293,383
293,384
293,385
293,386
294,238
294,387
294,388
295,237
295,238
295,389
296,236
296,237
296,390
297,232
297,233
297,234
297,235
297,390
297,391
298,223
298,224
298,225
298,226
298,227
298,228
298,229
298,230
298,231
298,391
298,392
299,221
299,222
299,392
299,393
300,220
300,393
300,394
300,395
300,396
300,397
300,398
300,399
300,400
300,401
300,402
300,403
300,404
301,219
301,405
301,406
301,407
301,408
301,409
301,410
301,411
302,219
302,412
303,219
303,412
304,219
304,412
305,219
305,412
306,219
306,412
307,219
307,412
308,206
308,207
308,208
308,209
308,210
308,211
308,212
308,213
308,214
308,215
308,216
308,217
308,218
308,413
309,205
309,413
309,414
310,204
310,414
310,415
311,203
311,204
311,416
311,417
311,418
311,419
311,420
312,202
312,203
312,421
312,422
313,199
313,200
313,201
313,202
313,423
313,424
314,198
314,424
315,197
315,425
316,197
316,425
316,426
317,197
317,426
317,427
318,197
318,427
318,428
319,197
319,428
319,429
319,430
319,431
319,432
319,433
319,434
320,196
320,197
320,435
320,436
321,194
321,195
321,436
321,437
322,192
322,193
322,437
322,438
323,190
323,191
323,439
323,440
323,441
324,189
324,190
324,442
324,443
324,444
325,188
325,189
325,445
325,446
326,187
326,188
326,447
326,448
327,171
327,172
327,173
327,174
327,175
327,176
327,177
327,178
327,179
327,180
327,181
327,182
327,183
327,184
327,185
327,186
327,448
328,171
328,448
329,171
329,448
330,171
330,448
331,170
331,448
332,170
332,448
333,170
333,449
333,450
333,451
333,452
333,453
333,454
333,455
333,456
333,457
334,170
334,458
335,170
335,459
336,169
336,459
337,167
337,168
337,459
338,165
338,166
338,459
339,164
339,165
339,460
339,461
339,462
339,463
339,464
339,465
339,466
339,467
339,468
339,469
340,163
340,164
340,470
340,471
341,150
341,151
341,152
341,153
341,154
341,155
341,156
341,157
341,158
341,159
341,160
341,161
341,162
341,471
341,472
342,149
342,472
342,473
342,474
342,475
342,476
342,477
342,478
342,479
342,480
342,481
342,482
343,148
343,483
344,148
344,483
345,148
345,483
346,147
346,148
346,483
347,146
347,147
347,483
348,145
348,146
348,484
349,144
349,145
349,484
349,485
350,139
350,140
350,141
350,142
350,143
350,144
350,485
350,486
351,138
351,487
351,488
352,137
352,489
352,490
352,491
352,492
352,493
352,494
352,495
352,496
352,497
352,498
353,137
353,499
353,500
354,126
354,127
354,128
354,129
354,130
354,131
354,132
354,133
354,134
354,135
354,136
354,137
354,501
354,502
354,503
355,124
355,125
355,504
355,505
355,506
355,507
355,508
355,509
355,510
355,511
356,124
357,123
358,123
359,122
360,122
361,122
362,121
363,121
364,120
364,121
365,119
365,120
366,106
366,107
366,108
366,109
366,110
366,111
366,112
366,113
366,114
366,115
366,116
366,117
366,118
366,119
367,104
367,105
368,104
369,103
370,103
371,102
372,102
373,102
374,102
375,102
376,101
376,102
377,88
377,89
377,90
377,91
377,92
377,93
377,94
377,95
377,96
377,97
377,98
377,99
377,100
377,101
378,86
378,87
379,85
379,86
380,85
381,84
382,84
383,84
