y_coord,x_coord
0,141
0,345
1,141
1,345
2,141
2,345
3,141
3,346
4,141
4,347
4,348
5,141
5,348
6,141
6,348
7,141
7,348
8,141
8,348
9,141
9,348
10,141
10,348
11,141
11,348
12,141
12,348
13,141
13,348
14,141
14,348
15,141
15,348
16,141
16,348
17,141
17,348
18,141
18,348
19,141
19,348
20,141
20,348
21,140
21,349
22,140
22,349
23,140
23,349
24,140
24,349
25,140
25,350
26,140
26,350
27,140
27,351
28,140
28,351
28,352
29,140
29,352
30,140
30,353
31,140
31,353
32,140
32,354
32,355
33,140
33,356
34,141
34,356
35,141
35,356
36,141
36,356
37,141
37,356
38,141
38,356
39,141
39,356
40,141
40,356
41,141
41,356
42,141
42,356
43,141
43,356
44,141
44,356
45,141
45,356
46,140
46,356
47,140
47,356
48,140
48,356
49,140
49,355
50,140
50,355
51,140
51,355
52,140
52,355
53,140
53,355
54,140
54,355
55,140
55,355
56,140
56,355
57,140
57,355
58,140
58,355
59,140
59,354
60,140
60,354
61,140
61,353
62,140
62,354
62,355
63,140
63,356
63,357
64,140
64,357
65,140
65,357
66,140
66,357
67,140
67,357
68,140
68,358
69,139
69,358
69,359
70,139
70,359
70,360
71,139
71,360
72,139
72,360
73,138
73,360
74,138
74,360
75,138
75,360
76,138
76,360
77,138
77,360
78,138
78,360
79,138
79,360
80,138
80,360
81,138
81,360
82,138
82,360
83,138
83,361
84,138
84,361
85,138
85,361
86,138
86,361
87,138
87,361
88,138
88,362
89,138
89,362
90,137
90,363
91,137
91,363
92,137
92,363
93,137
93,363
94,137
94,363
95,137
95,364
96,137
96,364
97,137
97,364
98,137
98,364
99,136
99,137
99,364
100,136
100,364
101,135
101,365
102,135
102,365
102,366
103,135
103,366
103,367
104,134
104,367
105,134
105,368
106,134
106,368
107,134
107,368
108,134
108,368
109,134
109,368
110,134
110,368
111,133
111,134
111,368
112,133
112,369
113,132
113,369
114,132
114,370
115,131
115,370
115,371
116,131
116,371
116,372
117,130
117,372
118,130
118,373
119,130
119,374
119,375
120,129
120,375
121,128
121,129
121,376
122,128
122,376
122,377
123,127
123,377
