y_coord,x_coord
0,154
0,374
1,154
1,374
2,154
2,374
3,154
3,374
4,154
4,374
5,154
5,374
6,154
6,374
7,154
7,374
8,154
8,374
9,154
9,374
10,154
10,374
11,154
11,374
12,154
12,374
13,154
13,374
14,154
14,374
15,154
15,374
16,154
16,374
17,154
17,374
18,154
18,375
19,154
19,375
20,154
20,375
21,154
21,376
22,154
22,376
23,154
23,376
24,154
24,376
25,153
25,154
25,376
26,153
26,376
27,152
27,376
28,152
28,376
29,152
29,376
30,152
30,377
31,152
31,377
32,152
32,377
33,152
33,377
34,151
34,377
35,151
35,377
36,151
36,377
37,150
37,378
38,150
38,378
39,150
39,378
40,150
40,379
41,150
41,379
42,150
42,379
43,150
43,379
44,150
44,379
45,150
45,380
46,150
46,380
47,150
47,380
48,150
48,380
49,150
49,380
50,150
50,380
51,150
51,380
52,150
52,380
53,150
53,380
54,150
54,380
55,150
55,380
56,150
56,381
57,150
57,381
58,150
58,382
59,150
59,382
60,150
60,382
61,150
61,382
62,150
62,382
63,150
63,382
64,148
64,149
64,382
65,148
65,382
66,147
66,382
67,146
67,147
67,382
68,146
68,382
69,145
69,382
70,145
70,383
71,145
71,383
71,384
72,144
72,384
73,143
73,144
73,385
74,142
74,143
74,385
75,141
75,142
75,385
76,140
76,141
76,386
77,140
77,386
78,139
78,386
79,139
79,386
80,139
80,386
81,138
81,386
82,137
82,138
82,386
83,136
83,137
83,387
83,388
83,389
83,390
83,391
83,392
84,136
84,393
84,394
85,135
85,394
85,395
86,135
86,395
87,134
87,395
88,134
88,396
89,133
89,396
90,132
90,133
90,397
91,131
91,132
91,397
91,398
92,131
92,398
92,399
93,130
93,399
93,400
94,129
94,130
94,401
94,402
95,129
95,403
95,404
96,128
96,404
96,405
97,128
97,405
97,406
98,128
98,406
99,123
99,124
99,125
99,126
99,127
99,128
99,407
100,121
100,122
100,407
100,408
101,120
101,121
101,408
101,409
102,119
102,120
102,410
102,411
103,118
103,119
103,411
103,412
104,117
104,118
104,413
104,414
105,116
105,117
105,415
105,416
106,115
106,116
106,417
106,418
107,114
107,115
107,418
107,419
108,113
108,114
108,420
108,421
108,422
108,423
109,112
109,113
109,424
109,425
110,111
110,112
110,426
110,427
111,109
111,110
111,111
111,428
111,429
112,107
112,108
112,429
112,430
113,105
113,106
113,430
113,431
114,103
114,104
114,432
114,433
115,102
115,103
115,433
115,434
116,101
116,102
116,434
116,435
117,100
117,101
117,435
117,436
117,437
117,438
117,439
118,98
118,99
118,440
118,441
119,96
119,97
119,441
120,95
120,96
120,442
121,94
121,95
121,442
122,93
122,94
122,443
123,92
123,93
123,444
123,445
124,90
124,91
124,446
124,447
125,88
125,89
125,447
126,84
126,85
126,86
126,87
126,88
126,448
127,82
127,83
127,448
127,449
128,80
128,81
128,449
128,450
129,79
129,80
129,450
129,451
129,452
129,453
129,454
129,455
130,76
130,77
130,78
130,79
130,456
130,457
131,74
131,75
131,457
131,458
132,74
132,458
133,73
133,459
134,71
134,72
134,459
135,69
135,70
135,459
136,68
136,69
136,460
136,461
136,462
136,463
136,464
136,465
137,68
137,466
137,467
138,67
138,467
138,468
139,66
139,67
139,468
140,65
140,66
140,468
141,63
141,64
141,65
141,469
141,470
141,471
141,472
141,473
141,474
142,59
142,60
142,61
142,62
142,475
142,476
143,57
143,58
143,476
143,477
144,55
144,56
144,478
144,479
145,54
145,55
145,479
145,480
146,54
146,481
146,482
147,53
147,482
147,483
147,484
148,53
148,485
148,486
149,53
149,487
149,488
150,45
150,46
150,47
150,48
150,49
150,50
150,51
150,52
150,53
150,488
150,489
151,43
151,44
151,489
151,490
152,41
152,42
152,491
152,492
152,493
153,40
153,41
153,494
153,495
153,496
154,40
154,497
154,498
154,499
154,500
155,39
155,501
155,502
156,39
156,503
156,504
157,38
157,504
157,505
158,36
158,37
158,38
158,505
158,506
159,33
159,34
159,35
159,506
159,507
160,31
160,32
160,507
160,508
161,30
161,31
161,509
161,510
162,27
162,28
162,29
162,510
162,511
163,23
163,24
163,25
163,26
164,21
164,22
165,20
165,21
166,18
166,19
167,18
168,17
169,15
169,16
169,17
170,11
170,12
170,13
170,14
171,9
171,10
172,8
172,9
173,6
173,7
174,4
174,5
175,3
175,4
176,0
176,1
176,2
291,259
291,260
291,261
291,262
291,263
291,264
291,265
291,266
291,267
291,268
291,269
291,270
291,271
291,272
291,273
291,274
292,254
292,255
292,256
292,257
292,258
292,275
293,250
293,251
293,252
293,253
293,275
294,245
294,246
294,247
294,248
294,249
294,276
295,244
295,276
296,243
296,277
296,278
296,279
296,280
296,281
296,282
296,283
296,284
296,285
296,286
296,287
296,288
296,289
296,290
296,291
296,292
297,242
297,243
297,293
297,294
298,241
298,242
298,295
299,237
299,238
299,239
299,240
299,296
300,234
300,235
300,236
300,296
301,232
301,233
301,297
302,229
302,230
302,231
302,298
302,299
303,226
303,227
303,228
303,299
303,300
304,224
304,225
304,300
304,301
304,302
305,222
305,223
305,303
305,304
305,305
306,220
306,221
306,222
306,306
306,307
307,207
307,208
307,209
307,210
307,211
307,212
307,213
307,214
307,215
307,216
307,217
307,218
307,219
307,307
307,308
308,206
308,309
308,310
309,205
309,310
309,311
310,205
310,311
310,312
311,205
311,312
311,313
312,205
312,313
312,314
312,315
312,316
312,317
312,318
312,319
312,320
312,321
313,205
313,322
313,323
313,324
314,205
314,325
314,326
315,202
315,203
315,204
315,326
315,327
316,198
316,199
316,200
316,201
316,327
316,328
317,196
317,197
317,329
317,330
318,195
318,196
318,331
318,332
319,191
319,192
319,193
319,194
319,333
319,334
320,189
320,190
320,335
320,336
321,187
321,188
321,336
321,337
322,180
322,181
322,182
322,183
322,184
322,185
322,186
322,337
322,338
323,178
323,179
323,338
324,178
324,339
325,177
325,339
325,340
326,176
326,177
326,340
326,341
327,175
327,176
327,342
327,343
327,344
327,345
327,346
327,347
327,348
327,349
328,174
328,175
328,350
328,351
329,172
329,173
329,351
329,352
330,170
330,171
330,352
330,353
331,169
331,170
331,353
331,354
332,167
332,168
332,355
332,356
333,165
333,166
333,356
333,357
334,163
334,164
334,357
334,358
335,161
335,162
335,358
335,359
335,360
335,361
335,362
335,363
335,364
335,365
335,366
335,367
336,159
336,160
336,368
337,158
337,159
337,368
338,155
338,156
338,157
338,368
339,153
339,154
339,369
340,152
340,153
340,369
341,150
341,151
341,370
342,149
342,150
342,371
342,372
343,148
343,149
343,373
343,374
344,146
344,147
344,148
344,374
344,375
345,144
345,145
345,376
345,377
346,143
346,144
346,377
346,378
347,143
347,379
347,380
348,142
348,380
349,138
349,139
349,140
349,141
349,381
350,136
350,137
350,382
350,383
351,136
351,383
351,384
351,385
351,386
352,135
352,387
352,388
353,133
353,134
353,135
353,388
353,389
354,129
354,130
354,131
354,132
354,389
354,390
355,123
355,124
355,125
355,126
355,127
355,128
355,391
355,392
356,122
356,392
356,393
357,121
357,393
357,394
357,395
357,396
358,121
358,397
358,398
359,120
359,399
359,400
360,119
