y_coord,x_coord
0,139
0,359
1,139
1,359
2,139
2,359
3,139
3,359
4,139
4,359
5,139
5,359
6,139
6,359
7,139
7,359
8,139
8,359
9,139
9,359
10,139
10,358
11,139
11,358
12,139
12,359
12,360
13,139
13,361
14,139
14,361
15,139
15,361
16,139
16,361
17,139
17,361
18,140
18,361
19,140
19,361
20,141
20,361
21,141
21,361
22,141
22,361
23,141
23,362
24,141
24,363
25,141
25,364
26,140
26,364
27,140
27,364
28,140
28,364
29,139
29,364
30,139
30,364
31,139
31,364
32,139
32,364
33,139
33,364
34,139
34,364
35,139
35,364
36,139
36,364
37,139
37,364
38,139
38,364
39,139
39,364
40,139
40,364
41,139
41,364
42,138
42,364
43,138
43,364
44,138
44,363
45,138
45,363
46,138
46,362
47,138
47,362
48,138
48,362
49,138
49,362
50,138
50,362
51,138
51,362
52,138
52,362
53,138
53,362
54,138
54,362
55,138
55,362
56,138
56,362
57,138
57,362
58,138
58,363
59,138
59,363
60,138
60,363
61,138
61,363
62,138
62,363
63,138
63,363
64,137
64,363
65,137
65,363
66,137
66,363
67,137
67,363
68,137
68,364
69,137
69,364
70,137
70,364
71,136
71,365
72,136
72,365
73,135
73,365
74,135
74,365
75,135
75,365
76,135
76,365
77,135
77,365
78,135
78,365
79,134
79,365
80,134
80,365
81,134
81,365
82,134
82,365
83,134
83,365
84,134
84,366
85,134
85,366
86,134
86,366
87,134
87,366
88,134
88,366
89,134
89,366
90,134
90,366
91,134
91,366
92,134
92,366
93,134
93,366
94,134
94,367
95,134
95,367
96,134
96,368
97,134
97,368
98,134
98,369
99,134
99,369
100,133
100,369
101,133
101,369
102,132
102,369
103,132
103,369
104,132
104,369
105,132
105,369
106,132
106,369
107,132
107,369
108,132
108,370
109,132
109,370
110,131
110,132
110,370
111,130
111,131
111,370
112,129
112,130
112,370
113,128
113,129
113,370
114,128
114,370
115,127
115,371
116,127
116,372
116,373
117,126
117,373
118,126
118,373
119,125
119,126
119,373
120,125
120,373
121,124
121,373
122,124
122,373
123,124
123,373
124,123
124,373
125,123
125,373
126,119
126,120
126,121
126,122
126,373
127,117
127,118
127,374
127,375
127,376
127,377
127,378
127,379
127,380
128,117
128,381
128,382
129,116
129,382
130,115
130,116
130,383
131,115
131,383
131,384
132,114
132,384
133,114
133,385
134,113
134,386
134,387
135,113
135,387
135,388
136,113
136,388
136,389
137,113
137,389
138,112
138,113
138,390
139,111
139,112
139,390
139,391
140,111
140,391
140,392
141,110
141,393
141,394
142,110
142,394
143,109
143,395
144,108
144,109
144,395
145,107
145,108
145,396
146,104
146,105
146,106
146,397
146,398
146,399
146,400
147,102
147,103
147,401
147,402
148,101
148,102
148,403
148,404
149,99
149,100
149,404
149,405
150,98
150,99
150,406
151,97
151,98
151,406
152,96
152,97
152,406
153,95
153,96
153,406
154,94
154,95
154,407
154,408
154,409
154,410
154,411
154,412
155,93
155,94
155,413
155,414
156,93
156,414
157,92
157,415
158,91
158,92
158,416
158,417
158,418
159,91
159,419
159,420
160,85
160,86
160,87
160,88
160,89
160,90
160,421
160,422
161,83
161,84
161,422
161,423
162,81
162,82
162,423
162,424
162,425
163,79
163,80
163,426
163,427
164,78
164,79
164,427
165,77
165,78
165,428
166,76
166,77
166,428
167,75
167,76
167,428
