y_coord,x_coord
311,231
311,232
311,233
311,302
311,303
312,229
312,230
312,304
312,305
313,229
313,305
313,306
314,228
314,306
314,307
315,227
315,228
315,308
315,309
316,222
316,223
316,224
316,225
316,226
316,310
316,311
317,219
317,220
317,221
317,311
317,312
318,217
318,218
318,313
318,314
318,315
319,215
319,216
319,217
319,316
319,317
319,318
319,319
319,320
319,321
320,211
320,212
320,213
320,214
320,322
320,323
320,324
320,325
320,326
321,209
321,210
321,327
321,328
322,208
322,209
322,328
323,207
323,208
323,329
324,205
324,206
324,329
324,330
325,201
325,202
325,203
325,204
325,330
325,331
326,199
326,200
326,331
326,332
327,197
327,198
327,333
327,334
328,196
328,197
328,335
328,336
329,195
329,196
329,336
329,337
329,338
329,339
330,194
330,195
330,340
330,341
331,191
331,192
331,193
331,341
331,342
332,189
332,190
332,343
332,344
333,188
333,189
333,345
333,346
333,347
333,348
334,187
334,188
334,349
334,350
335,185
335,186
335,350
335,351
336,179
336,180
336,181
336,182
336,183
336,184
336,351
336,352
337,178
337,352
337,353
338,177
338,354
338,355
338,356
339,176
339,177
339,357
339,358
340,174
340,175
340,359
340,360
341,173
341,174
341,361
341,362
342,172
342,173
342,363
342,364
343,171
343,172
343,364
343,365
344,162
344,163
344,164
344,165
344,166
344,167
344,168
344,169
344,170
344,366
344,367
345,161
345,367
345,368
346,160
346,368
346,369
346,370
346,371
346,372
346,373
346,374
346,375
347,160
347,376
348,160
348,377
349,160
349,377
349,378
350,148
350,149
350,150
350,151
350,152
350,153
350,154
350,155
350,156
350,157
350,158
350,159
350,160
350,379
350,380
351,147
351,380
351,381
352,146
352,382
352,383
353,146
353,383
353,384
354,146
354,385
354,386
355,146
355,387
355,388
355,389
356,146
356,390
356,391
357,146
357,392
357,393
358,144
358,145
358,146
358,393
358,394
359,142
359,143
359,394
359,395
360,141
360,142
360,396
360,397
361,140
361,141
361,397
361,398
361,399
362,140
362,400
362,401
363,139
363,402
363,403
364,138
364,139
364,404
364,405
365,132
365,133
365,134
365,135
365,136
365,137
365,406
365,407
366,130
366,131
366,407
366,408
367,129
367,130
367,408
367,409
368,127
368,128
368,409
368,410
369,126
369,127
369,410
369,411
370,125
370,411
370,412
371,124
371,412
371,413
372,119
372,120
372,121
372,122
372,123
372,414
372,415
372,416
373,117
373,118
373,417
373,418
374,116
374,117
374,419
374,420
375,115
375,116
375,421
375,422
376,113
376,114
376,423
376,424
377,111
377,112
377,425
377,426
378,109
378,110
378,426
378,427
379,107
379,108
379,428
379,429
380,106
380,107
380,430
380,431
381,105
381,106
381,432
381,433
382,104
382,105
382,434
382,435
383,104
383,436
