y_coord,x_coord
0,177
0,372
1,177
1,372
2,177
2,372
3,177
3,372
4,177
4,372
5,177
5,372
6,177
6,372
7,177
7,372
8,177
8,372
9,177
9,372
10,177
10,372
11,177
11,372
12,177
12,372
13,177
13,372
14,177
14,372
15,176
15,373
16,176
16,373
17,176
17,374
18,176
18,374
18,375
19,176
19,375
19,376
20,176
20,376
21,176
21,376
22,176
22,376
23,176
23,376
24,175
24,376
25,175
25,377
26,175
26,377
27,175
27,377
28,175
28,377
29,175
29,377
30,175
30,377
31,175
31,377
32,174
32,377
33,174
33,377
34,173
34,377
35,173
35,377
36,173
36,377
37,173
37,377
38,173
38,377
39,173
39,377
40,173
40,377
41,173
41,377
42,173
42,377
43,173
43,377
44,173
44,377
45,173
45,377
46,173
46,376
46,377
47,173
47,375
47,376
48,173
48,375
49,173
49,375
50,172
50,375
51,172
51,375
52,172
52,376
53,172
53,376
54,172
54,376
55,172
55,376
56,172
56,376
57,172
57,376
58,172
58,376
59,172
59,376
60,171
60,172
60,377
61,170
61,171
61,377
62,170
62,377
63,169
63,377
64,169
64,377
65,168
65,377
66,168
66,378
67,167
67,378
68,167
68,378
69,167
69,378
70,167
70,378
71,167
71,378
72,167
72,378
73,167
73,378
74,167
74,378
75,167
75,378
76,167
76,378
77,167
77,378
78,167
78,379
79,168
79,379
79,380
80,168
80,380
81,168
81,381
82,168
82,382
83,168
83,383
84,167
84,168
84,383
85,167
85,383
86,166
86,383
87,166
87,383
88,166
88,383
89,166
89,383
90,166
90,383
91,166
91,383
92,166
92,384
92,385
92,386
92,387
93,163
93,164
93,165
93,166
93,388
93,389
94,161
94,162
94,389
95,160
95,161
95,390
96,160
96,390
96,391
97,159
97,391
97,392
98,159
98,392
99,159
99,393
100,159
100,393
101,158
101,159
101,394
102,156
102,157
102,394
102,395
103,155
103,156
103,395
104,154
104,155
104,396
104,397
104,398
105,154
105,399
105,400
106,153
106,401
107,153
107,402
108,152
108,402
109,152
109,402
110,152
110,403
111,152
111,403
112,152
112,404
113,151
113,152
113,404
114,149
114,150
114,405
115,148
115,149
115,405
115,406
116,147
116,148
116,406
116,407
117,146
117,147
117,408
117,409
118,145
118,146
118,410
118,411
119,144
119,145
119,412
119,413
120,143
120,144
120,413
120,414
121,142
121,143
121,414
121,415
122,141
122,142
122,415
122,416
123,141
123,416
123,417
124,140
124,417
124,418
124,419
124,420
124,421
125,139
125,140
125,422
125,423
126,138
126,139
126,423
126,424
127,138
127,424
127,425
128,137
128,425
128,426
129,136
129,137
129,426
129,427
130,127
130,128
130,129
130,130
130,131
130,132
130,133
130,134
130,135
130,136
130,427
130,428
131,125
131,126
131,429
131,430
132,123
132,124
132,430
132,431
133,122
133,123
133,431
133,432
134,122
134,432
134,433
135,121
135,433
135,434
135,435
135,436
136,121
136,437
136,438
137,120
137,439
137,440
138,120
138,440
138,441
139,120
139,442
139,443
140,120
140,444
140,445
141,120
141,445
141,446
142,119
142,120
142,446
142,447
143,117
143,118
143,447
143,448
144,116
144,117
144,448
145,114
145,115
145,448
146,112
146,113
146,448
147,100
147,101
147,102
147,103
147,104
147,105
147,106
147,107
147,108
147,109
147,110
147,111
147,112
147,448
148,98
148,99
148,448
149,97
149,98
149,448
150,96
150,97
150,449
151,96
151,449
151,450
151,451
151,452
151,453
151,454
151,455
152,95
152,456
152,457
153,95
153,457
153,458
154,95
154,458
154,459
155,94
155,459
155,460
156,94
156,460
157,94
157,461
158,94
158,461
158,462
159,94
159,463
159,464
159,465
159,466
159,467
160,92
160,93
160,468
160,469
161,91
161,92
161,470
161,471
162,91
162,471
162,472
163,90
163,472
163,473
163,474
163,475
163,476
163,477
163,478
163,479
163,480
163,481
163,482
164,89
164,90
164,483
164,484
164,485
165,87
165,88
165,89
165,486
165,487
166,84
166,85
166,86
166,487
166,488
167,82
167,83
167,488
168,80
168,81
168,489
169,71
169,72
169,73
169,74
169,75
169,76
169,77
169,78
169,79
169,489
170,69
170,70
170,490
171,65
171,66
171,67
171,68
171,491
171,492
171,493
171,494
171,495
171,496
171,497
171,498
171,499
171,500
171,501
171,502
171,503
172,64
172,504
172,505
173,63
173,505
173,506
174,63
174,507
175,62
175,508
176,62
176,509
177,62
177,509
178,55
178,56
178,57
178,58
178,59
178,60
178,61
178,62
178,509
179,53
179,54
179,509
180,53
180,509
181,45
181,46
181,47
181,48
181,49
181,50
181,51
181,52
181,509
182,43
182,44
182,510
183,42
183,43
183,510
184,41
184,42
184,510
185,41
185,510
186,40
186,510
187,39
187,40
187,510
188,34
188,35
188,36
188,37
188,38
188,510
189,31
189,32
189,33
189,510
190,29
190,30
190,510
191,27
191,28
191,511
192,27
193,26
194,26
195,26
196,26
197,26
198,26
199,26
200,23
200,24
200,25
201,21
201,22
202,20
202,21
203,19
203,20
204,18
204,19
205,18
206,17
207,2
207,3
207,4
207,5
207,6
207,7
207,8
207,9
207,10
207,11
207,12
207,13
207,14
207,15
207,16
208,0
208,1
301,266
301,267
301,268
301,269
302,264
302,265
302,270
302,271
302,272
302,273
302,274
302,275
302,276
302,277
302,278
302,279
302,280
302,281
302,282
302,283
302,284
302,285
302,286
302,287
303,263
303,264
303,287
304,261
304,262
304,288
305,250
305,251
305,252
305,253
305,254
305,255
305,256
305,257
305,258
305,259
305,260
305,288
306,248
306,249
306,289
307,247
307,248
307,289
307,290
308,245
308,246
308,247
308,290
308,291
309,243
309,244
309,291
309,292
310,241
310,242
310,292
310,293
310,294
310,295
310,296
310,297
310,298
310,299
310,300
310,301
310,302
310,303
310,304
310,305
310,306
310,307
310,308
310,309
310,310
310,311
310,312
310,313
310,314
311,240
311,241
311,315
311,316
312,237
312,238
312,239
312,316
312,317
313,234
313,235
313,236
313,317
313,318
314,232
314,233
314,318
314,319
315,231
315,232
315,319
315,320
316,223
316,224
316,225
316,226
316,227
316,228
316,229
316,230
316,231
316,320
317,221
317,222
317,321
318,221
318,321
318,322
319,220
319,322
319,323
319,324
319,325
320,220
320,326
320,327
320,328
320,329
320,330
320,331
321,214
321,215
321,216
321,217
321,218
321,219
321,220
321,332
321,333
322,212
322,213
322,333
322,334
322,335
322,336
323,211
323,212
323,337
323,338
324,211
324,339
324,340
325,210
325,341
325,342
326,209
326,210
326,343
326,344
327,208
327,209
327,344
328,207
328,208
328,345
328,346
328,347
328,348
328,349
328,350
328,351
328,352
328,353
328,354
328,355
328,356
329,205
329,206
329,357
329,358
330,203
330,204
330,358
331,197
331,198
331,199
331,200
331,201
331,202
331,358
332,190
332,191
332,192
332,193
332,194
332,195
332,196
332,359
333,189
333,359
333,360
334,188
334,360
334,361
335,188
335,362
335,363
336,187
336,363
336,364
337,185
337,186
337,364
337,365
338,184
338,185
338,366
338,367
339,184
339,367
339,368
339,369
339,370
339,371
339,372
339,373
339,374
340,183
340,375
341,183
341,375
342,183
342,375
343,183
343,375
344,176
344,177
344,178
344,179
344,180
344,181
344,182
344,183
344,375
345,175
345,376
345,377
346,174
346,378
346,379
347,173
347,174
347,379
347,380
348,170
348,171
348,172
348,381
349,168
349,169
349,382
350,166
350,167
350,383
350,384
351,165
351,166
351,384
351,385
352,164
352,165
352,386
352,387
353,163
353,164
353,387
353,388
353,389
353,390
353,391
353,392
353,393
353,394
353,395
353,396
353,397
354,161
354,162
354,398
354,399
355,160
355,161
355,399
355,400
356,148
356,149
356,150
356,151
356,152
