y_coord,x_coord
0,173
0,384
1,173
1,384
2,173
2,384
3,172
3,384
4,172
4,384
5,172
5,384
6,172
6,384
7,172
7,384
8,172
8,385
9,172
9,385
10,172
10,385
11,172
11,385
12,172
12,385
13,172
13,385
14,173
14,385
15,173
15,386
16,173
16,386
17,173
17,387
18,173
18,387
19,173
19,387
20,173
20,387
21,173
21,387
22,173
22,387
23,173
23,387
24,173
24,387
25,173
25,387
26,173
26,387
27,173
27,387
28,173
28,387
29,173
29,387
30,173
30,387
31,172
31,387
32,172
32,387
33,172
33,386
34,172
34,386
35,172
35,386
36,172
36,386
37,172
37,386
38,172
38,386
39,172
39,386
40,172
40,386
41,171
41,386
42,171
42,386
43,170
43,386
44,170
44,386
45,170
45,386
46,170
46,387
47,170
47,387
48,170
48,387
49,170
49,387
50,170
50,387
51,170
51,387
52,170
52,387
53,170
53,387
54,170
54,387
55,170
55,387
56,170
56,387
57,170
57,387
58,170
58,387
59,170
59,387
60,170
60,387
61,170
61,387
62,170
62,387
63,170
63,387
64,170
64,387
65,170
65,387
66,170
66,388
67,170
67,388
68,170
68,388
69,170
69,389
70,170
70,389
71,170
71,389
72,169
72,389
73,169
73,389
74,169
74,389
75,169
75,389
76,168
76,389
77,168
77,389
78,168
78,389
79,167
79,389
80,167
80,390
81,167
81,390
82,166
82,390
83,166
83,390
84,166
84,390
85,166
85,391
86,166
86,391
87,166
87,392
88,166
88,392
89,166
89,392
90,166
90,392
91,166
91,392
92,166
92,392
93,166
93,392
94,166
94,392
95,166
95,393
96,166
96,393
97,165
97,393
98,165
98,394
99,164
99,394
100,163
100,164
100,395
101,163
101,395
101,396
102,162
102,396
103,162
103,397
104,162
104,397
105,162
105,397
106,162
106,397
107,162
107,398
108,161
108,162
108,398
108,399
109,161
109,399
109,400
110,160
110,400
110,401
111,159
111,160
111,401
111,402
112,159
112,402
112,403
113,158
113,403
114,157
114,158
114,404
115,156
115,157
115,404
115,405
116,155
116,156
116,405
116,406
117,154
117,155
117,406
117,407
118,153
118,154
118,407
118,408
119,152
119,153
119,408
119,409
120,151
120,152
120,409
120,410
121,150
121,151
121,411
121,412
122,149
122,150
122,413
122,414
123,148
123,149
123,415
123,416
124,147
124,148
124,416
124,417
125,146
125,147
125,417
126,145
126,146
126,418
127,144
127,145
127,418
127,419
128,142
128,143
128,419
128,420
129,141
129,142
129,421
129,422
130,140
130,141
130,422
131,139
131,140
131,423
132,138
132,139
132,423
132,424
133,136
133,137
133,424
133,425
133,426
133,427
133,428
133,429
134,135
134,136
134,430
134,431
135,134
135,135
135,432
136,133
136,134
136,433
137,130
137,131
137,132
137,433
137,434
138,128
138,129
138,435
138,436
139,126
139,127
139,436
139,437
140,126
140,438
140,439
141,125
141,440
141,441
142,125
142,441
142,442
143,124
143,443
143,444
144,121
144,122
144,123
144,124
144,444
144,445
145,118
145,119
145,120
145,446
145,447
146,116
146,117
146,448
146,449
147,115
147,116
147,449
147,450
148,114
148,115
148,451
148,452
149,113
149,114
149,452
149,453
150,111
150,112
150,453
150,454
151,110
151,111
151,455
151,456
152,108
152,109
152,456
152,457
153,107
153,108
153,457
153,458
154,106
154,107
154,458
154,459
155,104
155,105
155,459
155,460
155,461
155,462
156,103
156,104
156,463
156,464
156,465
157,101
157,102
157,466
157,467
158,99
158,100
158,467
158,468
159,98
159,99
159,468
159,469
160,97
160,98
160,470
160,471
160,472
161,96
161,97
161,473
161,474
162,94
162,95
162,474
162,475
163,94
163,475
163,476
164,91
164,92
164,93
164,476
164,477
165,89
165,90
165,477
165,478
166,88
166,89
166,478
166,479
167,87
167,88
167,480
167,481
168,86
168,87
168,482
168,483
169,84
169,85
169,86
169,484
169,485
170,82
170,83
170,486
170,487
171,81
171,82
171,488
171,489
172,79
172,80
172,490
172,491
173,77
173,78
173,491
173,492
174,75
174,76
174,492
174,493
175,74
175,75
175,493
175,494
176,72
176,73
176,494
176,495
176,496
177,70
177,71
177,497
177,498
177,499
178,68
178,69
178,500
178,501
179,67
179,68
179,501
179,502
180,64
180,65
180,66
180,503
180,504
181,62
181,63
181,505
181,506
181,507
182,60
182,61
182,508
182,509
183,59
183,60
183,510
183,511
184,57
184,58
185,56
185,57
186,54
186,55
187,53
187,54
188,52
188,53
189,50
189,51
190,48
190,49
191,46
191,47
192,44
192,45
193,42
193,43
194,40
194,41
195,38
195,39
196,37
196,38
197,36
197,37
198,35
198,36
199,34
199,35
200,32
200,33
201,30
201,31
202,29
202,30
203,27
203,28
204,25
204,26
205,24
205,25
206,23
206,24
207,21
207,22
208,18
208,19
208,20
209,16
209,17
210,15
210,16
211,13
211,14
212,11
212,12
213,10
213,11
214,8
214,9
215,6
215,7
215,8
216,4
216,5
217,2
217,3
218,0
218,1
218,2
314,279
314,280
314,281
315,274
315,275
315,276
315,277
315,278
315,282
315,283
316,272
316,273
316,284
316,285
316,286
316,287
316,288
316,289
316,290
317,264
317,265
317,266
317,267
317,268
317,269
317,270
317,271
317,291
317,292
318,258
318,259
318,260
318,261
318,262
318,263
318,293
318,294
319,256
319,257
319,294
319,295
319,296
320,255
320,256
320,297
320,298
320,299
321,254
321,255
321,300
321,301
321,302
321,303
321,304
322,253
322,254
322,305
322,306
322,307
322,308
323,251
323,252
323,309
323,310
324,246
324,247
324,248
324,249
324,250
324,311
324,312
325,244
325,245
325,312
325,313
326,244
326,313
326,314
327,243
327,315
327,316
328,237
328,238
328,239
328,240
328,241
328,242
328,317
328,318
328,319
329,235
329,236
329,320
329,321
329,322
330,233
330,234
330,323
330,324
331,231
331,232
331,233
331,325
331,326
332,228
332,229
332,230
332,327
332,328
333,226
333,227
333,329
333,330
334,225
334,226
334,330
334,331
335,224
335,225
335,332
335,333
336,223
336,224
336,333
336,334
337,222
337,223
337,335
337,336
338,220
338,221
338,336
338,337
339,218
339,219
339,338
339,339
339,340
340,214
340,215
340,216
340,217
340,341
340,342
340,343
340,344
340,345
340,346
341,212
341,213
341,347
341,348
342,211
342,212
342,348
342,349
343,209
343,210
343,350
343,351
344,208
344,209
344,351
344,352
345,206
345,207
345,353
345,354
346,201
346,202
346,203
346,204
346,205
346,355
346,356
347,199
347,200
347,357
347,358
348,198
348,199
348,358
348,359
348,360
348,361
348,362
348,363
348,364
349,197
349,198
349,365
349,366
350,196
350,197
350,366
350,367
351,194
351,195
351,196
351,367
351,368
352,193
352,368
352,369
353,192
353,369
353,370
354,191
354,192
354,371
354,372
355,186
355,187
355,188
355,189
355,190
355,191
355,372
355,373
356,184
356,185
356,373
356,374
356,375
357,183
357,184
357,376
357,377
358,181
358,182
358,377
358,378
359,179
359,180
359,378
359,379
360,178
360,179
360,379
360,380
361,176
361,177
361,380
361,381
362,175
362,176
362,382
362,383
363,174
363,175
363,384
363,385
363,386
363,387
364,174
364,388
364,389
365,173
365,390
365,391
366,172
366,173
366,391
366,392
367,169
367,170
367,171
367,393
367,394
368,165
368,166
368,167
368,168
368,395
368,396
368,397
368,398
369,163
369,164
369,399
369,400
370,161
370,162
370,401
370,402
371,158
371,159
371,160
371,402
371,403
372,146
372,147
372,148
372,149
372,150
372,151
372,152
372,153
372,154
372,155
372,156
372,157
372,403
372,404
373,145
373,404
373,405
374,144
374,406
374,407
375,144
375,407
375,408
376,144
376,408
376,409
377,144
377,409
377,410
378,144
378,411
378,412
378,413
378,414
379,142
379,143
379,144
379,415
379,416
380,140
380,141
380,416
380,417
381,136
381,137
381,138
381,139
381,417
382,135
382,418
383,134
383,418
