y_coord,x_coord
0,89
0,304
1,89
1,304
2,89
2,305
3,89
3,305
4,89
4,305
5,89
5,305
6,88
6,305
7,88
7,305
8,88
8,305
9,88
9,305
10,88
10,305
11,88
11,305
12,88
12,305
13,88
13,305
14,88
14,305
15,88
15,306
16,88
16,306
17,88
17,306
18,88
18,306
19,88
19,306
20,89
20,306
21,89
21,306
22,89
22,307
23,88
23,307
24,88
24,307
25,88
25,307
26,88
26,307
27,88
27,307
28,88
28,308
29,88
29,308
30,88
30,308
31,87
31,308
32,87
32,308
33,87
33,308
34,87
34,309
35,87
35,309
36,87
36,309
37,87
37,309
38,87
38,309
39,87
39,309
40,87
40,309
41,87
41,309
42,87
42,309
43,87
43,309
44,87
44,309
45,86
45,309
46,86
46,309
47,86
47,309
48,86
48,309
49,86
49,310
50,86
50,310
51,86
51,310
52,86
52,310
53,86
53,310
54,85
54,310
55,85
55,310
56,85
56,310
57,85
57,310
58,85
58,310
59,85
59,310
60,84
60,85
60,310
61,84
61,310
62,83
62,310
63,83
63,311
64,82
64,311
65,82
65,311
66,82
66,312
67,82
67,312
68,81
68,312
69,81
69,313
70,81
70,313
71,81
71,313
72,80
72,314
73,80
73,314
74,79
74,80
74,315
75,79
75,315
76,78
76,316
77,78
77,316
77,317
78,77
78,317
78,318
79,77
79,318
80,76
80,318
81,76
81,319
82,76
82,319
83,75
83,319
84,75
84,320
85,74
85,320
85,321
86,73
86,74
86,321
86,322
87,72
87,73
87,322
87,323
88,71
88,72
88,323
88,324
89,70
89,71
89,324
90,69
90,70
90,324
91,67
91,68
91,324
92,66
92,67
92,325
93,65
93,66
93,325
93,326
93,327
94,65
94,328
94,329
94,330
95,64
95,331
95,332
96,62
96,63
96,332
96,333
97,61
97,62
97,333
97,334
98,60
98,61
98,334
99,59
99,60
99,335
100,58
100,59
100,335
100,336
101,57
101,58
101,336
101,337
102,56
102,57
102,337
102,338
102,339
103,55
103,56
103,340
103,341
104,54
104,55
104,341
104,342
105,53
105,54
105,342
105,343
106,52
106,53
106,343
106,344
107,51
107,52
107,344
107,345
108,49
108,50
108,345
108,346
109,47
109,48
109,346
109,347
110,46
110,47
110,347
110,348
110,349
111,45
111,46
111,350
111,351
112,44
112,45
112,352
112,353
113,43
113,44
113,353
113,354
114,42
114,43
114,354
115,41
115,42
115,354
116,39
116,40
116,355
117,37
117,38
117,355
117,356
117,357
117,358
118,35
118,36
118,359
118,360
118,361
119,34
119,35
119,362
119,363
120,33
120,34
120,363
120,364
121,32
121,33
121,364
122,29
122,30
122,31
122,364
123,27
123,28
123,365
124,26
124,27
124,365
124,366
125,24
125,25
125,367
125,368
126,22
126,23
126,368
126,369
127,21
127,22
127,370
127,371
127,372
127,373
128,20
128,21
128,374
128,375
129,19
129,20
129,376
130,18
130,19
130,377
131,17
131,18
131,377
131,378
131,379
132,16
132,17
132,380
132,381
132,382
133,15
133,16
133,383
133,384
133,385
133,386
133,387
133,388
134,13
134,14
134,389
134,390
135,12
135,13
135,391
135,392
136,10
136,11
136,392
136,393
137,8
137,9
137,393
137,394
138,6
138,7
138,394
138,395
139,5
139,6
139,395
139,396
140,4
140,5
140,396
140,397
141,4
141,398
141,399
141,400
142,3
142,401
142,402
143,2
143,3
143,402
143,403
144,0
144,1
144,403
145,404
146,405
146,406
147,407
147,408
148,409
148,410
148,411
149,412
149,413
150,413
150,414
151,414
152,415
153,416
153,417
154,417
154,418
155,418
155,419
156,420
156,421
157,422
157,423
158,424
158,425
159,425
159,426
159,427
160,428
160,429
160,430
160,431
161,432
161,433
161,434
162,435
162,436
163,437
164,438
165,439
165,440
166,440
166,441
167,441
167,442
168,442
169,442
170,443
170,444
170,445
170,446
170,447
171,448
171,449
172,449
172,450
173,450
173,451
173,452
173,453
174,454
174,455
174,456
175,457
175,458
175,459
176,460
176,461
177,462
177,463
177,464
178,465
178,466
179,466
179,467
180,467
180,468
181,468
182,468
183,469
184,469
184,470
185,471
185,472
185,473
186,474
186,475
187,475
187,476
188,477
188,478
189,479
189,480
190,480
190,481
191,482
191,483
191,484
191,485
192,486
192,487
192,488
193,489
193,490
194,490
194,491
195,492
195,493
196,494
196,495
196,496
197,497
197,498
198,498
198,499
199,499
199,500
200,500
200,501
201,501
201,502
202,503
202,504
203,504
203,505
204,505
204,506
205,506
205,507
206,507
206,508
207,508
207,509
208,509
208,510
208,511
288,185
288,186
288,187
288,188
288,189
288,190
288,191
288,192
289,181
289,182
289,183
289,184
289,193
289,194
289,195
289,196
289,197
289,198
289,199
289,200
289,201
289,202
290,180
290,203
290,204
290,205
290,206
290,207
290,208
290,209
290,210
290,211
290,212
290,213
290,214
290,215
290,216
290,217
291,178
291,179
291,218
292,175
292,176
292,177
292,219
293,168
293,169
293,170
293,171
293,172
293,173
293,174
293,219
293,220
294,167
294,220
294,221
295,166
295,222
295,223
295,224
296,165
296,166
296,225
296,226
297,164
297,165
297,227
297,228
298,162
298,163
298,228
298,229
298,230
298,231
298,232
298,233
299,161
299,162
299,234
299,235
299,236
300,159
300,160
300,237
300,238
301,158
301,159
301,239
301,240
302,156
302,157
302,240
302,241
303,155
303,156
303,242
303,243
304,144
304,145
304,146
304,147
304,148
304,149
304,150
304,151
304,152
304,153
304,154
304,243
304,244
305,143
305,245
305,246
306,142
306,247
306,248
307,142
307,248
307,249
308,142
308,249
308,250
309,141
309,142
309,250
309,251
310,140
310,141
310,251
310,252
310,253
310,254
310,255
310,256
311,138
311,139
311,257
311,258
312,137
312,138
312,258
312,259
312,260
313,135
313,136
313,261
313,262
314,133
314,134
314,262
314,263
315,131
315,132
315,133
315,264
315,265
316,129
316,130
316,266
316,267
317,128
317,129
317,268
317,269
317,270
317,271
317,272
317,273
317,274
317,275
317,276
317,277
318,126
318,127
318,278
319,123
319,124
319,125
319,126
319,278
320,121
320,122
320,278
321,121
321,278
322,120
322,278
323,119
323,120
323,279
324,116
324,117
324,118
324,279
324,280
325,114
325,115
325,281
325,282
325,283
325,284
325,285
325,286
326,112
326,113
326,287
326,288
327,111
327,112
327,288
327,289
327,290
327,291
327,292
327,293
327,294
327,295
327,296
327,297
327,298
328,100
328,101
328,102
328,103
328,104
328,105
328,106
328,107
328,108
328,109
328,110
328,299
328,300
329,99
329,300
329,301
329,302
329,303
330,98
330,304
330,305
331,98
331,305
332,96
332,97
332,305
333,95
333,96
333,305
334,94
334,95
334,305
335,88
335,89
335,90
335,91
335,92
335,93
335,305
336,87
336,306
337,86
337,306
337,307
337,308
337,309
338,86
338,310
338,311
339,86
339,312
339,313
340,85
340,313
340,314
341,84
341,85
341,314
341,315
342,81
342,82
342,83
342,84
342,315
342,316
342,317
343,79
343,80
343,318
343,319
344,77
344,78
344,319
344,320
345,73
345,74
345,75
345,76
345,77
345,321
345,322
346,71
346,72
346,323
346,324
346,325
347,70
347,71
347,326
347,327
348,68
348,69
348,327
348,328
349,67
349,68
349,329
349,330
350,66
350,67
350,330
350,331
351,65
351,66
351,331
351,332
352,62
352,63
352,64
352,332
352,333
353,60
353,61
353,333
353,334
354,59
354,60
354,334
354,335
355,58
355,59
355,335
355,336
356,56
356,57
356,337
356,338
356,339
357,55
357,56
357,340
357,341
357,342
358,53
358,54
358,343
358,344
359,52
359,53
359,344
359,345
360,49
360,50
360,51
360,346
360,347
360,348
360,349
361,46
361,47
361,48
361,350
361,351
362,44
362,45
362,352
362,353
363,43
363,44
363,354
363,355
364,42
364,43
364,356
364,357
365,39
365,40
365,41
365,42
365,358
365,359
366,36
366,37
366,38
366,359
366,360
367,34
367,35
367,360
367,361
368,33
368,34
368,361
368,362
369,31
369,32
369,362
369,363
370,29
370,30
370,363
370,364
371,28
371,29
371,365
371,366
372,27
372,28
372,367
372,368
373,26
373,27
373,368
373,369
374,23
374,24
374,25
374,370
374,371
374,372
374,373
374,374
374,375
375,21
375,22
375,376
375,377
376,19
376,20
376,378
376,379
377,18
377,19
377,379
377,380
378,15
378,16
378,17
378,380
379,13
379,14
379,381
380,11
380,12
380,381
380,382
381,10
381,11
381,382
381,383
382,9
382,10
382,383
382,384
383,9
383,384
