y_coord,x_coord
120,467
121,0
121,1
121,29
121,40
121,41
121,468
121,469
122,29
122,39
122,40
122,470
122,471
123,29
123,36
123,37
123,38
123,471
123,472
124,29
124,33
124,34
124,35
124,473
124,474
125,29
125,31
125,32
125,474
125,475
126,29
126,31
126,476
126,477
127,478
127,479
128,479
128,480
129,480
129,481
130,481
130,482
131,482
131,483
131,484
131,485
132,486
132,487
133,487
133,488
134,489
135,490
136,491
136,492
137,493
137,494
138,495
138,496
139,496
139,497
140,497
140,498
141,498
141,499
142,499
142,500
142,501
142,502
143,503
143,504
144,504
144,505
144,506
145,507
145,508
145,509
146,510
146,511
257,241
257,242
257,243
257,244
257,245
257,246
257,247
257,248
257,249
257,250
257,251
257,252
257,253
257,254
257,255
257,256
257,257
258,239
258,240
258,258
258,259
258,260
258,261
258,262
258,263
259,235
259,236
259,237
259,238
259,264
259,265
260,233
260,234
260,265
260,266
261,231
261,232
261,266
261,267
261,268
261,269
261,270
262,230
262,231
262,271
262,272
263,226
263,227
263,228
263,229
263,273
263,274
264,224
264,225
264,274
264,275
265,222
265,223
265,276
265,277
265,278
265,279
266,215
266,216
266,217
266,218
266,219
266,220
266,221
266,280
266,281
267,213
267,214
267,281
267,282
268,212
268,213
268,283
268,284
268,285
269,211
269,212
269,286
269,287
270,207
270,208
270,209
270,210
270,211
270,288
270,289
271,203
271,204
271,205
271,206
271,289
271,290
272,201
272,202
272,290
272,291
273,200
273,201
273,291
273,292
273,293
273,294
274,200
274,295
274,296
274,297
274,298
275,199
275,299
275,300
275,301
276,198
276,199
276,302
276,303
277,197
277,198
277,303
277,304
278,193
278,194
278,195
278,196
278,304
278,305
279,190
279,191
279,192
279,305
279,306
280,187
280,188
280,189
280,306
280,307
281,184
281,185
281,186
281,307
281,308
282,182
282,183
282,308
282,309
283,178
283,179
283,180
283,181
283,182
283,310
283,311
283,312
284,177
284,313
284,314
285,176
285,315
285,316
286,176
286,317
286,318
287,175
287,176
287,319
287,320
288,174
288,175
288,321
288,322
289,168
289,169
289,170
289,171
289,172
289,173
289,323
289,324
290,166
290,167
290,325
290,326
291,165
291,166
291,327
291,328
291,329
292,164
292,165
292,330
292,331
293,163
293,164
293,331
293,332
294,161
294,162
294,332
294,333
295,159
295,160
295,334
295,335
295,336
296,157
296,158
296,337
296,338
297,156
297,157
297,338
297,339
298,154
298,155
298,340
298,341
299,152
299,153
299,341
299,342
300,148
300,149
300,150
300,151
300,342
300,343
300,344
300,345
300,346
301,146
301,147
301,347
301,348
302,144
302,145
302,349
302,350
303,143
303,144
303,350
303,351
304,142
304,143
304,352
304,353
305,141
305,142
305,353
305,354
306,140
306,141
306,355
306,356
307,138
307,139
307,357
307,358
308,136
308,137
308,359
308,360
309,135
309,136
309,361
309,362
309,363
310,133
310,134
310,364
310,365
311,131
311,132
311,366
311,367
312,130
312,131
312,368
312,369
313,128
313,129
313,369
313,370
314,127
314,128
314,370
314,371
315,125
315,126
315,371
315,372
316,123
316,124
316,373
316,374
317,115
317,116
317,117
317,118
317,119
317,120
317,121
317,122
317,374
317,375
318,114
318,375
318,376
318,377
318,378
319,113
319,379
319,380
320,113
320,381
320,382
321,113
321,383
321,384
322,112
322,113
322,385
322,386
323,107
323,108
323,109
323,110
323,111
323,386
323,387
324,106
324,388
324,389
324,390
324,391
325,105
325,392
325,393
326,105
326,394
326,395
327,105
327,396
327,397
328,97
328,98
328,99
328,100
328,101
328,102
328,103
328,104
328,397
328,398
329,96
329,399
329,400
330,95
330,401
330,402
331,95
331,402
331,403
332,93
332,94
332,403
332,404
333,92
333,93
333,404
333,405
334,91
334,92
334,405
334,406
334,407
335,89
335,90
335,408
335,409
335,410
335,411
336,88
336,89
336,412
336,413
337,86
337,87
337,88
337,413
337,414
338,83
338,84
338,85
338,414
338,415
339,81
339,82
339,415
339,416
340,80
340,81
340,417
340,418
341,78
341,79
341,419
341,420
342,76
342,77
342,420
342,421
343,75
343,76
343,421
344,71
344,72
344,73
344,74
344,422
345,69
345,70
345,422
345,423
346,68
346,69
346,423
346,424
346,425
347,66
347,67
347,426
347,427
348,65
348,66
348,428
348,429
348,430
348,431
349,64
349,65
349,432
349,433
349,434
350,63
350,64
350,435
350,436
351,62
351,63
351,437
352,61
352,62
352,438
353,59
353,60
353,438
353,439
353,440
354,57
354,58
354,441
354,442
355,53
355,54
355,55
355,56
355,443
355,444
356,51
356,52
356,444
356,445
356,446
356,447
357,50
357,51
357,448
357,449
358,50
358,450
358,451
359,49
359,451
360,47
360,48
360,452
361,45
361,46
361,452
362,43
362,44
362,453
362,454
363,41
363,42
363,455
363,456
363,457
363,458
364,39
364,40
364,459
364,460
365,37
365,38
365,460
365,461
366,35
366,36
366,461
366,462
367,34
367,35
367,462
367,463
368,32
368,33
368,34
368,463
368,464
368,465
368,466
368,467
369,30
369,31
369,468
369,469
369,470
370,28
370,29
370,471
370,472
371,27
371,28
371,472
371,473
372,25
372,26
372,474
372,475
373,22
373,23
373,24
373,476
373,477
374,20
374,21
374,478
374,479
375,19
375,20
375,480
375,481
376,19
376,482
376,483
377,18
377,483
377,484
378,17
378,18
378,485
378,486
379,16
379,17
379,487
379,488
379,489
380,15
380,16
380,490
380,491
381,14
381,15
381,491
381,492
382,12
382,13
382,492
382,493
383,11
383,493
