y_coord,x_coord
0,192
0,408
1,192
1,408
2,192
2,408
3,192
3,408
4,192
4,408
5,192
5,408
6,192
6,408
7,192
7,408
8,192
8,408
9,192
9,408
10,192
10,408
11,191
11,408
12,191
12,408
13,191
13,408
14,191
14,409
15,191
15,409
16,191
16,409
17,191
17,409
18,191
18,409
19,191
19,409
20,191
20,409
21,191
21,409
22,191
22,409
23,191
23,409
24,191
24,409
25,191
25,409
26,191
26,410
27,191
27,410
28,191
28,410
29,191
29,410
30,191
30,410
31,191
31,410
32,191
32,410
33,191
33,410
34,191
34,410
35,191
35,410
36,191
36,410
37,191
37,410
38,191
38,410
39,191
39,410
40,191
40,410
41,190
41,410
42,190
42,410
43,190
43,410
44,190
44,410
45,190
45,410
46,190
46,410
47,189
47,410
48,189
48,410
49,189
49,410
50,189
50,410
50,411
51,189
51,411
51,412
52,189
52,412
52,413
53,189
53,413
54,189
54,414
55,189
55,414
56,188
56,414
57,188
57,414
58,188
58,414
59,188
59,415
60,188
60,415
61,188
61,415
62,188
62,416
63,188
63,416
64,188
64,416
65,188
65,416
66,187
66,417
67,186
67,417
68,186
68,417
69,185
69,417
70,185
70,417
71,185
71,417
72,185
72,418
73,184
73,418
74,184
74,419
75,184
75,419
76,184
76,420
77,183
77,420
77,421
78,182
78,183
78,421
78,422
79,182
79,422
80,181
80,423
81,181
81,423
82,180
82,424
83,180
83,424
83,425
84,179
84,425
84,426
85,179
85,427
85,428
86,178
86,428
86,429
87,178
87,429
87,430
88,177
88,431
88,432
89,176
89,177
89,432
89,433
90,174
90,175
90,434
90,435
91,173
91,174
91,435
91,436
92,172
92,173
92,436
92,437
93,171
93,172
93,437
93,438
94,170
94,171
94,438
94,439
95,169
95,170
95,439
95,440
96,168
96,169
96,440
96,441
97,167
97,168
97,441
98,166
98,167
98,442
99,165
99,166
99,442
99,443
100,164
100,165
100,443
100,444
100,445
100,446
101,163
101,164
101,447
101,448
102,161
102,162
102,448
103,160
103,161
103,449
104,159
104,160
104,449
105,158
105,159
105,450
106,76
106,77
106,78
106,79
106,80
106,81
106,82
106,83
106,84
106,85
106,86
106,87
106,158
106,450
106,451
107,74
107,75
107,88
107,157
107,451
107,452
107,453
108,72
108,73
108,88
108,156
108,157
108,454
108,455
109,70
109,71
109,88
109,155
109,156
109,456
109,457
110,68
110,69
110,88
110,153
110,154
110,155
110,457
110,458
111,67
111,68
111,88
111,150
111,151
111,152
111,459
111,460
112,67
112,89
112,90
112,91
112,92
112,93
112,94
112,95
112,96
112,148
112,149
112,460
112,461
113,66
113,97
113,146
113,147
113,461
113,462
114,66
114,97
114,145
114,146
114,462
114,463
115,66
115,97
115,144
115,145
115,463
115,464
116,66
116,97
116,143
116,144
116,464
116,465
117,66
117,97
117,142
117,143
117,465
117,466
118,66
118,97
118,141
118,142
118,466
118,467
119,66
119,97
119,140
119,141
119,467
119,468
120,66
120,97
120,138
120,139
120,468
120,469
120,470
120,471
121,66
121,97
121,137
121,138
121,472
121,473
121,474
122,66
122,97
122,135
122,136
122,475
122,476
123,66
123,97
123,133
123,134
123,476
124,66
124,97
124,131
124,132
124,477
125,66
125,97
125,129
125,130
125,477
125,478
125,479
125,480
126,66
126,97
126,127
126,128
126,481
126,482
126,483
126,484
127,66
127,88
127,89
127,90
127,91
127,92
127,93
127,94
127,95
127,96
127,97
127,126
127,127
127,485
127,486
128,66
128,87
128,125
128,126
128,486
128,487
129,67
129,86
129,124
129,125
129,487
129,488
130,67
130,68
130,86
130,123
130,124
130,488
130,489
131,68
131,69
131,70
131,71
131,86
131,122
131,123
131,489
131,490
132,72
132,86
132,120
132,121
132,490
132,491
133,72
133,86
133,118
133,119
133,491
133,492
134,72
134,86
134,117
134,118
134,493
134,494
135,73
135,74
135,75
135,76
135,77
135,78
135,79
135,80
135,81
135,82
135,83
135,84
135,85
135,86
135,116
135,117
135,495
135,496
136,116
136,497
136,498
137,115
137,498
137,499
137,500
137,501
138,113
138,114
138,115
138,502
138,503
139,111
139,112
139,503
139,504
140,108
140,109
140,110
140,504
141,105
141,106
141,107
141,505
142,103
142,104
142,505
142,506
143,100
143,101
143,102
143,506
143,507
144,98
144,99
144,508
144,509
145,96
145,97
145,510
145,511
146,95
146,96
147,94
147,95
148,93
148,94
149,92
149,93
150,91
150,92
151,90
151,91
152,89
152,90
153,87
153,88
154,86
154,87
155,84
155,85
156,84
157,83
158,77
158,78
158,79
158,80
158,81
158,82
158,83
159,74
159,75
159,76
160,72
160,73
161,70
161,71
162,68
162,69
163,68
164,67
165,66
165,67
166,65
166,66
167,62
167,63
167,64
167,65
168,60
168,61
169,59
169,60
170,58
171,57
172,55
172,56
173,54
173,55
174,50
174,51
174,52
174,53
174,54
175,48
175,49
176,47
176,48
177,46
177,47
178,45
178,46
179,41
179,42
179,43
179,44
180,39
180,40
181,38
181,39
182,37
182,38
183,37
184,34
184,35
184,36
185,32
185,33
186,30
186,31
187,29
187,30
188,27
188,28
189,24
189,25
189,26
190,22
190,23
191,20
191,21
192,19
192,20
193,17
193,18
194,15
194,16
195,14
195,15
196,12
196,13
196,14
197,10
197,11
198,8
198,9
199,7
199,8
200,3
200,4
200,5
200,6
200,7
201,1
201,2
202,0
202,1
290,302
291,294
291,295
291,296
291,297
291,298
291,299
291,300
291,301
291,303
291,304
291,305
291,306
291,307
291,308
291,309
291,310
292,292
292,293
292,311
292,312
293,289
293,290
293,291
293,312
293,313
293,314
294,281
294,282
294,283
294,284
294,285
294,286
294,287
294,288
294,315
294,316
294,317
295,279
295,280
295,318
295,319
295,320
295,321
295,322
296,277
296,278
296,323
296,324
297,275
297,276
297,325
297,326
297,327
297,328
298,274
298,275
298,329
298,330
298,331
299,272
299,273
299,332
299,333
300,271
300,272
300,334
300,335
300,336
301,269
301,270
301,337
301,338
301,339
302,266
302,267
302,268
302,340
302,341
303,262
303,263
303,264
303,265
303,341
303,342
304,259
304,260
304,261
304,343
304,344
305,257
305,258
305,345
305,346
306,254
306,255
306,256
306,347
306,348
307,252
307,253
307,349
307,350
308,250
308,251
308,351
308,352
309,248
309,249
309,352
309,353
310,245
310,246
310,247
310,354
310,355
311,243
311,244
311,356
311,357
312,241
312,242
312,357
312,358
313,240
313,241
313,358
313,359
314,239
314,240
314,359
314,360
314,361
314,362
314,363
315,237
315,238
315,364
315,365
316,236
316,237
316,366
316,367
317,234
317,235
317,368
317,369
318,233
318,234
318,369
318,370
319,231
319,232
319,370
319,371
319,372
320,230
