y_coord,x_coord
0,123
0,327
1,123
1,327
2,123
2,327
3,123
3,327
4,123
4,327
5,123
5,327
6,123
6,327
7,123
7,327
8,123
8,327
9,123
9,327
10,123
10,327
11,123
11,327
12,124
12,327
13,124
13,327
14,125
14,327
15,125
15,327
16,125
16,327
17,125
17,327
18,125
18,327
19,125
19,327
20,125
20,327
21,125
21,327
22,125
22,327
23,125
23,327
24,125
24,327
25,125
25,327
26,125
26,327
27,125
27,326
28,125
28,326
29,125
29,326
30,125
30,326
31,125
31,326
32,125
32,326
33,125
33,326
34,125
34,326
35,124
35,326
36,124
36,326
37,124
37,326
38,123
38,326
39,123
39,326
40,123
40,326
41,123
41,326
42,123
42,326
43,123
43,326
44,123
44,327
45,123
45,327
46,123
46,328
47,123
47,328
48,123
48,329
49,123
49,329
50,123
50,330
51,123
51,330
51,331
52,122
52,331
53,121
53,122
53,331
54,121
54,331
55,120
55,331
56,120
56,331
57,120
57,331
58,120
58,331
59,120
59,331
60,120
60,331
61,120
61,331
62,120
62,331
63,120
63,331
64,120
64,331
65,120
65,331
66,120
66,331
67,120
67,331
68,120
68,330
69,120
69,330
70,120
70,331
71,120
71,331
72,120
72,331
73,120
73,331
74,120
74,331
75,117
75,118
75,119
75,120
75,331
76,116
76,331
77,115
77,331
78,115
78,331
79,115
79,331
80,115
80,331
81,115
81,331
82,115
82,331
83,115
83,331
84,115
84,332
85,115
85,332
86,115
86,333
87,115
87,333
88,116
88,333
89,116
89,117
89,333
90,117
90,118
90,333
91,118
91,119
91,120
91,121
91,122
91,333
92,110
92,111
92,112
92,113
92,114
92,115
92,116
92,117
92,122
92,333
93,108
93,109
93,119
93,120
93,121
93,122
93,333
94,107
94,108
94,333
95,107
95,334
96,106
96,334
97,106
97,334
98,106
98,335
99,106
99,335
100,106
100,335
101,106
101,335
102,106
102,335
103,106
103,335
104,106
104,335
105,106
105,335
106,106
106,336
106,337
106,338
106,339
106,340
106,341
106,342
106,343
107,107
107,344
107,345
108,107
108,345
109,107
109,345
110,107
110,345
111,107
111,346
112,106
112,346
113,106
113,346
114,105
114,347
115,105
115,347
115,348
116,105
116,348
117,105
117,348
118,105
118,348
119,105
119,349
120,105
120,349
121,105
121,350
122,105
122,350
123,105
123,350
