y_coord,x_coord
131,76
132,74
132,75
133,73
133,74
134,71
134,72
135,70
135,71
136,68
136,69
137,66
137,67
137,68
138,64
138,65
139,63
139,64
140,61
140,62
141,60
141,61
142,59
142,60
143,58
143,59
144,56
144,57
145,56
146,55
147,55
148,55
149,49
149,50
149,51
149,52
149,53
149,54
149,55
150,48
151,47
152,47
153,41
153,42
153,43
153,44
153,45
153,46
154,39
154,40
155,37
155,38
156,36
156,37
157,35
157,36
158,34
158,35
159,32
159,33
160,28
160,29
160,30
160,31
160,32
161,26
161,27
162,24
162,25
163,22
163,23
164,20
164,21
165,20
166,19
167,18
167,19
168,18
169,16
169,17
170,14
170,15
171,13
171,14
172,11
172,12
173,9
173,10
174,8
174,9
175,8
176,7
177,7
178,2
178,3
178,4
178,5
178,6
178,7
179,0
179,1
273,294
273,295
273,296
273,297
273,298
273,299
273,300
273,301
273,302
273,303
273,304
273,305
273,306
273,307
273,308
273,309
273,310
273,311
273,312
273,313
273,314
273,315
273,316
273,317
273,318
273,319
273,320
273,321
273,322
273,323
273,324
273,325
273,326
274,292
274,293
274,327
275,291
275,292
275,327
276,290
276,291
276,328
277,288
277,289
277,328
277,329
277,330
277,331
278,286
278,287
278,332
278,333
279,285
279,286
279,334
279,335
279,336
279,337
280,278
280,279
280,280
280,281
280,282
280,283
280,284
280,338
280,339
280,340
281,276
281,277
281,341
281,342
282,266
282,267
282,268
282,269
282,270
282,271
282,272
282,273
282,274
282,275
282,343
282,344
283,265
283,345
283,346
283,347
284,264
284,348
284,349
285,264
285,349
285,350
286,263
286,351
286,352
287,262
287,263
287,353
287,354
288,261
288,262
288,355
288,356
289,253
289,254
289,255
289,256
289,257
289,258
289,259
289,260
289,356
289,357
290,252
290,358
290,359
290,360
291,251
291,361
291,362
291,363
291,364
292,251
292,365
292,366
292,367
293,246
293,247
293,248
293,249
293,250
293,368
293,369
294,245
294,370
294,371
295,244
295,371
295,372
296,243
296,244
296,373
296,374
297,242
297,243
297,374
297,375
298,241
298,242
298,375
298,376
298,377
299,231
299,232
299,233
299,234
299,235
299,236
299,237
299,238
299,239
299,240
299,241
299,378
299,379
299,380
300,230
300,381
300,382
301,229
301,382
301,383
302,227
302,228
302,383
302,384
303,226
303,227
303,385
303,386
304,225
304,226
304,387
304,388
304,389
305,224
305,225
305,390
305,391
306,221
306,222
306,223
306,392
306,393
307,219
307,220
307,394
307,395
308,217
308,218
308,395
308,396
309,216
309,217
309,396
309,397
310,214
310,215
310,216
310,397
310,398
311,212
311,213
311,399
311,400
311,401
312,210
312,211
312,402
312,403
312,404
312,405
312,406
312,407
312,408
312,409
312,410
312,411
313,204
313,205
313,206
313,207
313,208
313,209
313,412
313,413
314,203
314,413
314,414
314,415
314,416
314,417
315,202
315,418
316,202
316,418
317,201
317,418
318,200
318,201
318,418
319,199
319,200
319,419
320,197
320,198
320,199
320,419
320,420
321,193
321,194
321,195
321,196
321,420
321,421
322,191
322,192
322,422
322,423
323,189
323,190
323,423
323,424
324,187
324,188
324,425
324,426
325,186
325,187
325,427
325,428
326,185
326,186
326,429
326,430
327,183
327,184
327,185
327,430
327,431
328,181
328,182
328,431
328,432
328,433
328,434
328,435
328,436
329,179
329,180
329,437
330,178
330,179
330,438
331,176
331,177
331,438
331,439
331,440
331,441
331,442
332,175
332,176
332,443
332,444
332,445
332,446
333,174
333,175
333,447
333,448
334,172
334,173
334,448
334,449
335,170
335,171
335,172
335,450
335,451
336,168
336,169
336,451
336,452
337,167
337,168
337,452
338,166
338,167
338,453
339,162
339,163
339,164
339,165
339,453
339,454
340,160
340,161
340,455
340,456
341,159
341,160
341,457
342,159
342,458
342,459
342,460
342,461
343,158
343,462
344,155
344,156
344,157
344,158
344,462
345,153
345,154
345,462
346,152
346,153
346,462
347,149
347,150
347,151
347,152
347,462
348,147
348,148
348,463
349,146
349,147
349,463
349,464
350,144
350,145
350,464
351,143
351,144
351,465
352,142
352,143
352,466
352,467
352,468
352,469
352,470
352,471
353,140
353,141
353,472
353,473
354,139
354,140
354,474
354,475
355,138
355,139
355,476
355,477
356,136
356,137
356,477
356,478
356,479
356,480
356,481
356,482
357,135
357,136
357,483
357,484
358,133
358,134
358,484
358,485
359,131
359,132
359,486
359,487
360,130
360,131
360,488
360,489
361,129
361,130
361,489
361,490
362,128
362,129
362,490
362,491
362,492
362,493
362,494
363,126
363,127
363,495
363,496
363,497
363,498
364,124
364,125
364,499
365,120
365,121
365,122
365,123
365,499
366,118
366,119
366,500
367,116
367,117
367,500
367,501
368,115
368,116
368,501
368,502
369,113
369,114
369,115
369,502
369,503
370,111
370,112
370,503
370,504
370,505
370,506
370,507
370,508
370,509
370,510
370,511
371,109
371,110
372,108
372,109
373,107
373,108
374,106
374,107
375,104
375,105
375,106
376,100
376,101
376,102
376,103
377,98
377,99
378,97
378,98
379,96
379,97
380,94
380,95
381,93
381,94
382,89
382,90
382,91
382,92
383,88
