y_coord,x_coord
0,104
0,328
1,104
1,328
2,104
2,328
3,104
3,328
4,104
4,328
5,104
5,328
6,104
6,328
7,104
7,328
8,104
8,328
9,103
9,328
10,103
10,328
11,103
11,329
12,103
12,329
13,103
13,329
14,103
14,329
15,103
15,329
16,103
16,329
17,102
17,329
18,102
18,329
19,102
19,329
20,102
20,329
21,102
21,329
22,102
22,329
23,102
23,329
24,102
24,329
25,102
25,329
26,102
26,329
27,102
27,329
28,102
28,329
29,101
29,329
30,101
30,329
31,101
31,329
32,101
32,329
33,101
33,329
34,101
34,329
35,101
35,329
36,101
36,329
37,101
37,329
38,101
38,329
39,100
39,330
40,100
40,331
40,332
41,100
41,332
42,99
42,333
43,99
43,333
44,99
44,333
45,99
45,333
46,99
46,333
47,99
47,333
48,99
48,333
49,99
49,333
50,99
50,333
51,98
51,333
52,98
52,333
53,98
53,333
54,98
54,333
55,98
55,333
56,98
56,334
56,335
57,98
57,336
57,337
58,98
58,337
59,98
59,338
60,98
60,338
61,98
61,339
62,98
62,339
62,340
63,98
63,340
63,341
64,98
64,341
64,342
65,98
65,342
65,343
66,98
66,343
66,344
67,98
67,344
67,345
68,92
68,93
68,94
68,95
68,96
68,97
68,98
68,345
68,346
69,90
69,91
69,346
70,88
70,89
70,347
71,87
71,88
71,347
72,86
72,87
72,347
73,85
73,86
73,347
74,84
74,85
74,347
75,83
75,84
75,347
76,83
76,348
76,349
76,350
76,351
76,352
77,82
77,353
77,354
78,81
78,82
78,354
79,80
79,81
79,354
80,78
80,79
80,80
80,354
81,76
81,77
81,354
82,75
82,76
82,355
82,356
82,357
82,358
82,359
83,74
83,75
83,360
83,361
84,74
84,361
84,362
85,73
85,362
85,363
86,72
86,73
86,363
86,364
86,365
87,71
87,72
87,366
87,367
87,368
87,369
88,70
88,71
88,370
88,371
89,68
89,69
89,371
89,372
90,66
90,67
90,372
90,373
91,65
91,66
91,373
91,374
92,65
92,374
92,375
93,64
93,375
93,376
94,63
94,64
94,376
94,377
95,63
95,377
95,378
96,60
96,61
96,62
96,379
96,380
97,58
97,59
97,381
97,382
98,57
98,58
98,382
99,55
99,56
99,383
99,384
100,54
100,55
100,385
100,386
100,387
101,52
101,53
101,388
101,389
102,51
102,52
102,389
102,390
103,50
103,51
103,391
103,392
104,48
104,49
104,392
104,393
105,47
105,48
105,394
105,395
106,42
106,43
106,44
106,45
106,46
106,395
106,396
107,40
107,41
107,397
107,398
108,40
108,399
108,400
109,39
109,400
109,401
110,38
110,39
110,401
111,37
111,38
111,402
112,36
112,37
112,402
113,35
113,36
113,403
113,404
113,405
114,34
114,35
114,406
114,407
115,30
115,31
115,32
115,33
115,34
115,408
115,409
116,28
116,29
116,409
116,410
117,27
117,28
117,410
117,411
118,26
118,27
118,412
118,413
119,25
119,26
119,413
119,414
120,25
120,415
120,416
121,24
121,417
121,418
122,24
122,418
122,419
123,22
123,23
123,419
123,420
124,20
124,21
124,421
124,422
125,18
125,19
125,422
125,423
125,424
125,425
126,18
126,426
126,427
127,17
127,427
127,428
128,11
128,12
128,13
128,14
128,15
128,16
128,17
128,428
128,429
129,7
129,8
129,9
129,10
129,429
129,430
130,5
130,6
130,430
130,431
131,4
131,5
131,431
131,432
131,433
131,434
132,3
132,4
132,435
132,436
133,2
133,3
133,436
133,437
134,1
134,2
134,437
134,438
134,439
134,440
135,0
135,1
135,441
135,442
136,442
136,443
137,443
137,444
138,444
138,445
138,446
138,447
138,448
139,449
139,450
140,450
140,451
141,452
142,452
143,453
143,454
143,455
143,456
144,457
144,458
145,458
145,459
146,460
146,461
147,461
147,462
147,463
147,464
148,465
148,466
149,466
149,467
150,468
151,469
152,470
152,471
153,471
153,472
154,472
154,473
155,474
155,475
156,475
156,476
157,476
157,477
158,478
158,479
159,479
159,480
160,480
160,481
161,481
162,482
162,483
162,484
163,485
163,486
164,486
164,487
165,488
165,489
166,489
166,490
167,491
167,492
168,493
168,494
169,494
169,495
169,496
170,497
170,498
171,498
171,499
172,500
172,501
173,501
173,502
174,503
174,504
175,504
175,505
175,506
175,507
175,508
176,509
176,510
176,511
277,216
277,217
277,218
277,219
277,220
277,221
277,222
277,223
277,224
277,225
277,226
277,227
277,228
278,214
278,215
278,229
278,230
279,203
279,204
279,205
279,206
279,207
279,208
279,209
279,210
279,211
279,212
279,213
279,230
279,231
280,201
280,202
280,231
280,232
281,199
281,200
281,233
281,234
281,235
281,236
282,198
282,199
282,237
282,238
283,181
283,182
283,183
283,184
283,185
283,186
283,187
283,188
283,189
283,190
283,191
283,192
283,193
283,194
283,195
283,196
283,197
283,239
283,240
284,179
284,180
284,240
284,241
285,178
285,179
285,242
285,243
286,177
286,178
286,244
286,245
286,246
286,247
286,248
286,249
286,250
286,251
287,177
287,252
287,253
288,176
288,253
288,254
289,176
289,255
289,256
289,257
289,258
290,176
290,259
290,260
291,167
291,168
291,169
291,170
291,171
291,172
291,173
291,174
291,175
291,176
291,260
291,261
291,262
291,263
291,264
291,265
291,266
291,267
291,268
292,166
292,269
292,270
293,165
293,270
293,271
294,164
294,165
294,271
294,272
295,162
295,163
295,272
295,273
296,160
296,161
296,273
296,274
297,159
297,160
297,274
297,275
298,157
298,158
298,276
298,277
299,156
299,157
299,278
299,279
299,280
300,153
300,154
300,155
300,281
300,282
300,283
301,151
301,152
301,284
302,149
302,150
302,285
303,146
303,147
303,148
303,149
303,285
303,286
304,144
304,145
304,286
304,287
305,143
305,144
305,288
305,289
305,290
306,142
306,143
306,291
306,292
307,140
307,141
307,292
307,293
308,134
308,135
308,136
308,137
308,138
308,139
308,293
308,294
309,132
309,133
309,295
309,296
310,132
310,296
310,297
311,123
311,124
311,125
311,126
311,127
311,128
311,129
311,130
311,131
311,297
311,298
311,299
311,300
312,122
312,301
312,302
313,121
313,303
313,304
314,121
314,305
314,306
314,307
315,121
315,308
315,309
316,121
316,310
316,311
317,121
317,312
317,313
318,114
318,115
318,116
318,117
318,118
318,119
318,120
318,121
318,313
318,314
319,113
319,315
319,316
320,112
320,316
320,317
321,112
321,318
321,319
321,320
322,111
322,112
322,321
322,322
323,110
323,111
323,323
323,324
324,109
324,110
324,324
324,325
325,107
325,108
325,325
325,326
326,106
326,107
326,326
326,327
327,105
327,106
327,327
327,328
328,95
328,96
328,97
328,98
328,99
328,100
328,101
328,102
328,103
328,104
328,329
328,330
328,331
328,332
328,333
329,94
329,334
329,335
330,93
330,335
330,336
331,93
331,336
331,337
332,93
332,337
332,338
333,91
333,92
333,339
333,340
334,90
334,340
334,341
335,89
335,342
335,343
336,88
336,89
336,343
336,344
337,86
337,87
337,345
337,346
338,85
338,86
338,347
338,348
338,349
338,350
338,351
339,83
339,84
339,352
339,353
339,354
340,81
340,82
340,83
340,355
340,356
340,357
341,76
341,77
341,78
341,79
341,80
341,358
341,359
342,75
342,360
342,361
343,74
343,361
343,362
344,74
344,362
345,73
345,74
345,363
346,71
346,72
346,73
346,363
346,364
347,69
347,70
347,364
347,365
348,67
348,68
348,365
348,366
349,66
349,67
349,367
349,368
350,58
350,59
350,60
350,61
350,62
350,63
350,64
350,65
350,368
350,369
351,57
351,370
351,371
352,56
352,372
352,373
353,56
353,374
353,375
353,376
353,377
354,55
354,56
354,378
354,379
355,54
355,55
355,380
355,381
356,53
356,54
356,381
356,382
357,51
357,52
357,383
357,384
358,46
358,47
358,48
358,49
358,50
358,384
358,385
359,41
359,42
359,43
359,44
359,45
359,385
359,386
360,40
360,386
361,39
361,387
362,38
362,39
362,387
362,388
363,36
363,37
363,389
363,390
363,391
363,392
363,393
363,394
363,395
363,396
363,397
364,35
364,36
364,398
365,33
365,34
365,399
365,400
366,32
366,33
366,401
367,31
367,32
367,402
368,30
368,31
368,402
368,403
369,29
369,30
369,403
369,404
370,23
370,24
370,25
370,26
370,27
370,28
370,404
370,405
371,21
371,22
371,405
371,406
372,16
372,17
372,18
372,19
372,20
372,407
372,408
373,15
373,409
373,410
374,14
374,411
374,412
374,413
375,13
375,14
375,414
375,415
376,13
376,416
376,417
377,0
377,1
377,2
377,3
377,4
377,5
377,6
377,7
377,8
377,9
377,10
377,11
377,12
377,417
377,418
377,419
378,420
378,421
379,421
379,422
380,422
380,423
380,424
380,425
380,426
380,427
381,428
382,428
383,428
