y_coord,x_coord
128,479
128,480
129,24
129,25
129,26
129,481
129,482
130,22
130,23
130,482
130,483
131,20
131,21
131,483
131,484
132,19
132,20
132,484
132,485
133,18
133,19
133,486
133,487
134,17
134,18
134,488
134,489
135,15
135,16
135,489
135,490
136,12
136,13
136,14
136,15
136,491
136,492
137,10
137,11
137,493
137,494
138,8
138,9
138,495
138,496
139,6
139,7
139,8
139,497
139,498
140,4
140,5
140,498
140,499
140,500
141,2
141,3
141,501
141,502
142,0
142,1
142,503
142,504
143,504
143,505
144,506
144,507
145,507
145,508
146,508
146,509
147,510
147,511
262,241
262,242
262,243
262,244
262,245
262,246
262,247
262,248
262,249
263,239
263,240
263,250
263,251
264,237
264,238
264,239
264,252
264,253
265,232
265,233
265,234
265,235
265,236
265,253
265,254
265,255
265,256
265,257
265,258
265,259
265,260
265,261
265,262
265,263
265,264
265,265
265,266
266,229
266,230
266,231
266,267
266,268
267,227
267,228
267,268
267,269
268,222
268,223
268,224
268,225
268,226
268,270
268,271
269,220
269,221
269,272
269,273
270,219
270,220
270,273
270,274
270,275
271,218
271,219
271,276
271,277
271,278
271,279
271,280
272,217
272,218
272,281
272,282
273,216
273,217
273,282
273,283
273,284
273,285
273,286
273,287
274,215
274,216
274,288
275,208
275,209
275,210
275,211
275,212
275,213
275,214
275,288
276,206
276,207
276,288
277,206
277,288
278,205
278,289
279,204
279,205
279,289
279,290
279,291
279,292
279,293
280,202
280,203
280,204
280,294
280,295
280,296
280,297
280,298
281,196
281,197
281,198
281,199
281,200
281,201
281,299
281,300
281,301
282,194
282,195
282,302
282,303
283,193
283,194
283,304
283,305
284,192
284,193
284,306
284,307
285,189
285,190
285,191
285,307
285,308
286,187
286,188
286,308
286,309
287,185
287,186
287,309
287,310
288,184
288,185
288,310
288,311
288,312
289,183
289,184
289,313
289,314
289,315
290,179
290,180
290,181
290,182
290,316
290,317
290,318
291,177
291,178
291,319
291,320
291,321
292,176
292,177
292,322
292,323
293,175
293,176
293,324
293,325
294,175
294,326
294,327
295,174
295,328
295,329
296,168
296,169
296,170
296,171
296,172
296,173
296,174
296,329
296,330
297,166
297,167
297,331
297,332
298,164
298,165
298,332
298,333
299,162
299,163
299,334
299,335
300,161
300,162
300,335
300,336
301,159
301,160
301,161
301,336
301,337
302,156
302,157
302,158
302,338
302,339
303,154
303,155
303,340
303,341
303,342
304,154
304,343
304,344
305,153
305,345
305,346
306,152
306,153
306,347
306,348
307,150
307,151
307,348
307,349
308,148
308,149
308,350
308,351
309,147
309,148
309,352
309,353
310,146
310,147
310,353
310,354
311,146
311,354
311,355
312,145
312,356
312,357
312,358
313,139
313,140
313,141
313,142
313,143
313,144
313,145
313,359
313,360
314,137
314,138
314,360
314,361
315,137
315,361
315,362
316,136
316,362
316,363
317,134
317,135
317,363
317,364
318,132
318,133
318,364
318,365
318,366
318,367
319,128
319,129
319,130
319,131
319,132
319,368
319,369
319,370
320,126
320,127
320,371
320,372
321,124
321,125
321,372
321,373
322,123
322,124
322,374
322,375
323,121
323,122
323,376
323,377
323,378
323,379
324,119
324,120
324,380
324,381
325,117
325,118
325,381
325,382
326,110
326,111
326,112
326,113
326,114
326,115
326,116
326,382
326,383
327,109
327,383
327,384
328,108
328,385
328,386
329,108
329,387
329,388
330,108
330,389
330,390
330,391
331,107
331,108
331,392
331,393
331,394
332,106
332,107
332,395
332,396
333,104
333,105
333,397
333,398
334,102
334,103
334,104
334,399
334,400
335,100
335,101
335,401
335,402
336,99
336,100
336,402
336,403
337,98
337,99
337,404
337,405
338,96
338,97
338,98
338,405
338,406
339,93
339,94
339,95
339,406
339,407
340,91
340,92
340,408
340,409
341,90
341,91
341,409
341,410
341,411
342,81
342,82
342,83
342,84
342,85
342,86
342,87
342,88
342,89
342,90
342,412
342,413
342,414
342,415
342,416
342,417
342,418
343,80
343,419
343,420
344,79
344,420
345,79
345,421
346,79
346,421
346,422
347,78
347,79
347,422
347,423
348,77
348,78
348,423
348,424
349,70
349,71
349,72
349,73
349,74
349,75
349,76
349,77
349,424
349,425
349,426
349,427
350,69
350,428
350,429
351,68
351,429
351,430
352,68
352,431
352,432
353,67
353,68
353,432
353,433
354,65
354,66
354,67
354,434
354,435
355,63
355,64
355,435
355,436
356,62
356,63
356,437
356,438
357,60
357,61
357,438
357,439
358,58
358,59
358,439
358,440
359,57
359,58
359,440
359,441
360,56
360,57
360,441
360,442
361,53
361,54
361,55
361,442
361,443
361,444
361,445
361,446
361,447
361,448
362,51
362,52
362,449
362,450
363,50
363,51
363,450
363,451
364,48
364,49
364,452
364,453
365,46
365,47
365,453
365,454
366,44
366,45
366,454
366,455
367,42
367,43
367,456
367,457
368,41
368,42
368,281
368,282
368,283
368,284
368,285
368,286
368,287
368,288
368,289
368,290
368,291
368,292
368,458
368,459
369,39
369,40
369,280
369,293
369,460
369,461
370,38
370,39
370,279
370,293
370,462
370,463
371,37
371,38
371,279
371,293
371,463
371,464
372,36
372,37
372,279
372,293
372,464
372,465
373,34
373,35
373,279
373,293
373,465
373,466
374,31
374,32
374,33
374,279
374,293
374,466
374,467
375,29
375,30
375,279
375,293
375,468
375,469
376,28
376,29
376,279
376,293
376,470
376,471
376,472
376,473
377,27
377,28
377,279
377,293
377,474
377,475
378,24
378,25
378,26
378,279
378,293
378,476
378,477
379,21
379,22
379,23
379,279
379,293
379,477
379,478
380,19
380,20
380,279
380,293
380,479
380,480
381,18
381,19
381,279
381,293
381,480
381,481
382,17
382,18
382,280
382,281
382,282
382,283
382,284
382,285
382,286
382,287
382,288
382,289
382,290
382,291
382,292
382,293
382,481
382,482
383,17
383,482
