y_coord,x_coord
0,142
0,361
1,142
1,361
2,141
2,361
3,141
3,361
4,141
4,361
5,141
5,361
6,141
6,361
7,141
7,357
7,358
7,359
7,360
7,361
8,140
8,356
9,140
9,356
9,361
9,362
10,140
10,363
10,364
11,140
11,364
12,140
12,364
13,140
13,364
14,140
14,364
15,140
15,364
16,140
16,364
17,140
17,364
18,140
18,364
19,140
19,364
20,140
20,364
21,140
21,364
22,140
22,364
23,140
23,365
24,140
24,366
24,367
25,140
25,367
26,140
26,367
27,141
27,367
28,141
28,367
29,141
29,367
30,140
30,367
31,139
31,367
32,139
32,367
33,139
33,367
34,139
34,367
35,139
35,367
36,139
36,367
37,139
37,367
38,138
38,367
39,138
39,367
40,138
40,367
41,137
41,367
42,137
42,367
43,137
43,367
44,136
44,367
45,136
45,367
46,136
46,368
47,136
47,368
48,136
48,368
49,136
49,368
50,136
50,368
51,136
51,368
52,136
52,369
53,136
53,369
54,136
54,369
55,136
55,369
56,136
56,369
57,136
57,369
58,136
58,369
59,136
59,369
60,136
60,369
61,136
61,369
62,136
62,369
63,136
63,369
64,136
64,370
65,136
65,370
65,371
66,136
66,371
66,372
67,135
67,372
68,135
68,373
69,134
69,135
69,373
70,134
70,374
71,133
71,374
72,133
72,375
73,132
73,375
73,376
74,132
74,376
74,377
75,132
75,377
76,132
76,377
77,132
77,378
78,131
78,378
79,131
79,378
80,131
80,378
81,131
81,378
82,130
82,378
83,130
83,378
84,129
84,378
85,129
85,378
86,128
86,379
87,128
87,380
87,381
88,128
88,381
88,382
89,127
89,382
89,383
90,125
90,126
90,383
90,384
91,124
91,125
91,384
91,385
92,122
92,123
92,385
92,386
93,121
93,122
93,386
93,387
94,121
94,388
94,389
95,120
95,389
95,390
96,119
96,120
96,391
96,392
97,118
97,119
97,392
97,393
98,117
98,118
98,394
98,395
99,115
99,116
99,395
99,396
100,114
100,115
100,396
100,397
101,113
101,114
101,397
101,398
102,112
102,113
102,398
102,399
103,111
103,112
103,399
103,400
104,110
104,111
104,400
104,401
105,109
105,110
105,402
105,403
106,108
106,109
106,403
106,404
107,107
107,108
107,404
107,405
108,105
108,106
108,406
108,407
108,408
109,104
109,105
109,409
109,410
110,103
110,104
110,410
110,411
111,103
111,411
111,412
112,102
112,412
112,413
113,101
113,102
113,413
113,414
114,99
114,100
114,414
114,415
115,97
115,98
115,415
116,96
116,97
116,415
117,95
117,96
117,416
118,92
118,93
118,94
118,416
119,90
119,91
119,417
119,418
119,419
119,420
119,421
119,422
120,89
120,90
120,423
120,424
121,88
121,425
121,426
122,87
122,426
122,427
123,86
123,87
123,428
123,429
124,84
124,85
124,86
124,430
124,431
125,82
125,83
125,432
125,433
126,81
126,433
126,434
127,80
127,435
127,436
127,437
128,79
128,80
128,438
128,439
129,78
129,79
129,440
130,77
130,78
130,441
131,76
131,77
131,441
131,442
132,73
132,74
132,75
132,76
132,442
132,443
133,70
133,71
133,72
133,444
133,445
134,68
134,69
134,445
134,446
135,67
135,447
135,448
136,66
136,448
136,449
137,65
137,66
137,449
137,450
137,451
138,63
138,64
138,452
138,453
139,62
139,63
139,454
139,455
140,61
140,62
140,455
140,456
141,61
141,457
141,458
142,58
142,59
142,60
142,458
142,459
142,460
143,56
143,57
143,461
143,462
144,54
144,55
144,463
144,464
145,52
145,53
145,465
145,466
146,51
146,52
146,466
146,467
147,47
147,48
147,49
147,50
147,468
147,469
148,45
148,46
148,469
148,470
149,44
149,45
149,470
149,471
150,43
150,44
150,472
150,473
151,41
151,42
151,43
151,474
151,475
152,38
152,39
152,40
152,475
152,476
153,35
153,36
153,37
153,476
153,477
154,33
154,34
154,478
154,479
154,480
155,33
155,481
155,482
156,32
156,483
156,484
156,485
157,31
157,32
157,486
157,487
158,30
158,31
158,487
158,488
159,28
159,29
159,488
160,27
160,28
160,489
161,25
161,26
161,489
161,490
162,22
162,23
162,24
162,490
162,491
162,492
162,493
163,20
163,21
163,494
163,495
164,19
164,20
164,495
165,18
165,19
165,496
166,17
166,18
166,496
167,13
167,14
167,15
167,16
167,17
167,497
167,498
167,499
167,500
167,501
167,502
168,11
168,12
168,503
168,504
169,10
169,11
169,504
169,505
170,9
170,10
170,505
170,506
171,9
171,506
171,507
172,8
172,507
172,508
173,8
173,509
173,510
174,8
174,510
174,511
175,8
176,8
177,8
178,8
179,0
179,1
179,2
179,3
179,4
179,5
179,6
179,7
179,8
300,244
300,245
300,246
300,247
300,248
300,249
300,250
300,251
300,252
300,253
300,254
300,255
300,256
301,242
301,243
301,257
301,258
301,259
301,260
301,261
301,262
301,263
301,264
301,265
302,237
302,238
302,239
302,240
302,241
302,242
302,266
302,267
303,235
303,236
303,268
303,269
303,270
304,233
304,234
304,235
304,271
304,272
304,273
305,230
305,231
305,232
305,274
305,275
305,276
306,223
306,224
306,225
306,226
306,227
306,228
306,229
306,277
306,278
306,279
306,280
306,281
306,282
307,221
307,222
307,283
307,284
308,220
308,221
308,284
308,285
309,219
309,220
309,286
309,287
309,288
309,289
310,215
310,216
310,217
310,218
310,290
310,291
311,213
311,214
311,292
311,293
312,212
312,213
312,294
312,295
313,212
313,296
313,297
313,298
314,211
314,299
314,300
315,204
315,205
315,206
315,207
315,208
315,209
315,210
315,301
315,302
315,303
316,203
316,304
316,305
316,306
317,202
317,307
317,308
318,201
318,202
318,308
318,309
319,199
319,200
319,310
319,311
320,198
320,199
320,312
320,313
321,197
321,198
321,314
321,315
322,195
322,196
322,315
322,316
323,194
323,195
323,317
323,318
323,319
323,320
324,191
324,192
324,193
324,321
324,322
325,188
325,189
325,190
325,323
325,324
326,185
326,186
326,187
326,324
326,325
327,183
327,184
327,325
327,326
328,182
328,183
328,326
328,327
329,177
329,178
329,179
329,180
329,181
329,182
329,328
329,329
329,330
329,331
330,176
330,332
330,333
331,175
331,334
331,335
331,336
332,173
332,174
332,175
332,337
332,338
333,171
333,172
333,339
333,340
334,169
334,170
334,341
334,342
335,166
335,167
335,168
335,342
335,343
336,164
336,165
336,343
336,344
337,162
337,163
337,344
337,345
338,160
338,161
338,346
338,347
339,159
339,160
339,347
339,348
340,157
340,158
340,159
340,349
340,350
340,351
341,154
341,155
341,156
341,352
341,353
342,152
342,153
342,354
342,355
343,151
343,152
343,356
343,357
343,358
344,149
344,150
344,359
344,360
345,148
345,149
345,360
345,361
346,146
346,147
346,362
346,363
347,111
347,112
347,113
347,145
347,146
347,363
347,364
348,111
348,113
348,143
348,144
348,364
349,111
349,112
349,113
349,141
349,142
349,143
349,365
350,139
350,140
350,366
350,367
351,137
351,138
351,367
351,368
351,369
352,136
352,137
352,370
352,371
353,132
353,133
353,134
353,135
353,371
353,372
353,373
354,129
354,130
354,131
354,374
354,375
355,127
355,128
355,376
355,377
356,119
356,120
356,121
356,122
356,123
356,124
356,125
356,126
356,127
356,378
356,379
357,118
357,379
357,380
358,117
358,380
358,381
358,382
359,117
359,383
359,384
359,385
360,117
360,386
360,387
361,117
361,388
361,389
362,116
362,117
362,389
362,390
363,115
363,116
363,390
363,391
364,113
364,114
364,392
364,393
365,112
365,113
365,394
365,395
366,111
366,112
366,396
366,397
367,109
367,110
367,398
367,399
368,107
368,108
368,399
368,400
369,103
369,104
369,105
369,106
369,400
369,401
370,101
370,102
370,401
370,402
371,100
371,101
371,402
371,403
372,99
372,100
372,403
372,404
372,405
372,406
372,407
372,408
373,99
373,409
373,410
374,98
374,411
374,412
375,97
375,98
375,412
375,413
376,94
376,95
376,96
376,413
376,414
377,92
377,93
377,414
377,415
378,90
378,91
378,415
378,416
379,87
379,88
379,89
379,417
379,418
380,85
380,86
380,418
380,419
380,420
381,84
381,85
381,421
381,422
382,82
382,83
382,422
382,423
383,82
383,424
