y_coord,x_coord
0,196
0,420
1,196
1,420
2,196
2,420
3,196
3,420
4,196
4,420
5,196
5,420
6,196
6,420
7,196
7,420
8,196
8,420
9,196
9,420
10,196
10,420
11,196
11,420
12,196
12,420
13,196
13,420
14,196
14,420
15,196
15,420
16,196
16,421
17,196
17,421
18,196
18,421
19,196
19,421
20,196
20,421
21,196
21,421
22,196
22,421
23,196
23,421
24,196
24,421
25,196
25,421
26,196
26,421
27,195
27,422
28,195
28,422
29,195
29,422
30,195
30,422
31,195
31,422
32,195
32,422
33,195
33,422
34,195
34,422
35,195
35,422
36,195
36,422
37,194
37,422
38,194
38,422
39,194
39,422
40,194
40,422
41,194
41,423
42,194
42,424
43,194
43,424
44,194
44,424
45,194
45,424
46,194
46,424
47,194
47,424
48,193
48,424
49,193
49,424
50,193
50,424
51,193
51,424
52,193
52,424
53,192
53,424
54,192
54,425
55,192
55,425
55,426
56,192
56,426
57,192
57,426
58,192
58,426
59,192
59,426
60,192
60,426
61,192
61,427
62,191
62,427
63,191
63,428
64,191
64,428
65,191
65,428
66,190
66,429
67,190
67,429
68,189
68,430
69,189
69,430
69,431
70,189
70,432
71,188
71,433
72,188
72,433
73,188
73,433
74,187
74,433
75,187
75,434
76,186
76,434
77,185
77,186
77,435
78,184
78,185
78,435
79,184
79,436
80,183
80,436
80,437
81,183
81,437
81,438
82,183
82,438
82,439
83,182
83,440
83,441
84,182
84,441
84,442
85,181
85,442
85,443
86,180
86,181
86,443
87,179
87,180
87,444
88,178
88,179
88,444
88,445
89,177
89,178
89,445
89,446
90,176
90,177
90,446
90,447
91,174
91,175
91,447
91,448
92,172
92,173
92,449
92,450
93,171
93,172
93,450
93,451
94,170
94,171
94,451
94,452
95,169
95,170
95,452
96,169
96,453
97,168
97,453
97,454
98,167
98,168
98,455
98,456
99,166
99,167
99,456
99,457
100,165
100,166
100,457
100,458
101,164
101,165
101,459
101,460
102,163
102,164
102,460
102,461
103,161
103,162
103,461
103,462
104,159
104,160
104,462
104,463
104,464
105,157
105,158
105,159
105,465
105,466
106,155
106,156
106,467
106,468
107,154
107,155
107,469
107,470
108,152
108,153
108,470
108,471
109,151
109,152
109,472
109,473
110,150
110,151
110,473
111,148
111,149
111,474
112,146
112,147
112,474
112,475
113,145
113,146
113,475
113,476
114,144
114,145
114,476
114,477
114,478
114,479
114,480
114,481
114,482
114,483
114,484
115,143
115,144
115,485
116,142
116,143
116,485
117,141
117,142
117,486
118,140
118,486
119,139
119,486
120,138
120,139
120,486
121,138
121,486
122,137
122,487
122,488
122,489
122,490
122,491
123,135
123,136
123,137
123,492
123,493
124,132
124,133
124,134
124,493
124,494
125,130
125,131
125,495
126,129
126,130
126,496
127,127
127,128
127,497
127,498
128,126
128,127
128,499
128,500
129,124
129,125
129,501
130,123
130,124
130,502
131,121
131,122
131,502
132,119
132,120
132,503
133,117
133,118
133,503
